date,record_status,policy,depot,product,tank_capacity_m3,opening_stock_m3,customer_orders_m3,pipeline_receipts_m3,emergency_truck_receipts_m3,dispatch_m3,unfulfilled_demand_m3,closing_stock_m3,safety_stock_m3,reorder_point_m3,days_of_cover,pipeline_line,pipeline_flow_limit_m3_hr,pipeline_available,pump_available,loading_bays_available,loading_capacity_m3,trucks_requested,trucks_loaded,avg_truck_turnaround_min,queue_time_min,delayed_trucks,batch_triggered,batch_volume_m3,emergency_replenishment,holiday_flag,event_label,rainfall_mm,reference_price_kes_l,day_of_week,month,year,stock_status,autonomous_action,capacity_breach_flag,inventory_reconciliation_error
2025-04-06,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1338.85,5.78,0.0,0.0,5.78,0.0,1333.07,586.96,1147.24,230.46,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,42.8,0.8,0,0,0.0,0,0,NORMAL,3.15,158.49,Sunday,4,2025,HEALTHY,NONE,0,0
2025-04-07,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1333.07,7.34,0.0,0.0,7.34,0.0,1325.73,586.96,1147.24,180.66,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,54.4,12.4,0,0,0.0,0,0,NORMAL,5.44,157.63,Monday,4,2025,HEALTHY,NONE,0,0
2025-04-08,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1325.73,6.84,0.0,0.0,6.84,0.0,1318.89,586.96,1147.24,192.75,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,47.9,5.9,0,0,0.0,0,0,NORMAL,0.57,157.86,Tuesday,4,2025,HEALTHY,NONE,0,0
2025-04-09,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1318.89,7.26,0.0,0.0,7.26,0.0,1311.63,586.96,1147.24,180.67,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,60.2,18.2,0,0,0.0,0,0,NORMAL,2.43,157.62,Wednesday,4,2025,HEALTHY,NONE,0,0
2025-04-10,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1311.63,7.25,0.0,0.0,7.25,0.0,1304.38,586.96,1147.24,180.02,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,40.2,0.0,0,0,0.0,0,0,NORMAL,0.34,157.19,Thursday,4,2025,HEALTHY,NONE,0,0
2025-04-11,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1304.38,7.17,0.0,0.0,7.17,0.0,1297.21,586.96,1147.24,180.93,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,54.4,12.4,0,0,0.0,0,0,NORMAL,0.74,158.65,Friday,4,2025,HEALTHY,NONE,0,0
2025-04-12,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1297.21,6.08,0.0,0.0,6.08,0.0,1291.13,586.96,1147.24,212.21,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,46.5,4.5,0,0,0.0,0,0,NORMAL,0.72,156.4,Saturday,4,2025,HEALTHY,NONE,0,0
2025-04-13,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1291.13,5.98,0.0,0.0,5.98,0.0,1285.15,586.96,1147.24,215.08,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,51.6,9.6,0,0,0.0,0,0,NORMAL,1.13,154.86,Sunday,4,2025,HEALTHY,NONE,0,0
2025-04-14,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1285.15,7.32,0.0,0.0,7.32,0.0,1277.84,586.96,1147.24,174.68,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,61.2,19.2,0,0,0.0,0,0,NORMAL,1.84,157.81,Monday,4,2025,HEALTHY,NONE,0,0
2025-04-15,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1277.84,7.07,0.0,0.0,7.07,0.0,1270.77,586.96,1147.24,179.72,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,46.9,4.9,0,0,0.0,0,0,NORMAL,0.23,157.27,Tuesday,4,2025,HEALTHY,NONE,0,0
2025-04-16,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1270.77,7.04,0.0,0.0,7.04,0.0,1263.73,586.96,1147.24,179.62,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,47.6,5.6,0,0,0.0,0,0,NORMAL,1.01,154.8,Wednesday,4,2025,HEALTHY,NONE,0,0
2025-04-17,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1263.73,7.19,0.0,0.0,7.19,0.0,1256.55,586.96,1147.24,174.88,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,53.5,11.5,0,0,0.0,0,0,NORMAL,0.85,156.35,Thursday,4,2025,HEALTHY,NONE,0,0
2025-04-18,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1256.55,7.9,0.0,0.0,7.9,0.0,1248.65,586.96,1147.24,158.07,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,52.6,10.6,0,0,0.0,0,1,NORMAL,2.39,159.2,Friday,4,2025,HEALTHY,NONE,0,0
2025-04-19,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1248.65,5.9,0.0,0.0,5.9,0.0,1242.75,586.96,1147.24,210.73,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,44.4,2.4,0,0,0.0,0,0,NORMAL,0.1,158.1,Saturday,4,2025,HEALTHY,NONE,0,0
2025-04-20,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1242.75,5.86,0.0,0.0,5.86,0.0,1236.89,586.96,1147.24,210.95,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,52.2,10.2,0,0,0.0,0,0,NORMAL,5.78,156.95,Sunday,4,2025,HEALTHY,NONE,0,0
2025-04-21,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1236.89,7.56,0.0,0.0,7.56,0.0,1229.33,586.96,1147.24,162.58,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,55.4,13.4,0,0,0.0,0,1,NORMAL,4.81,158.21,Monday,4,2025,HEALTHY,NONE,0,0
2025-04-22,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1229.33,7.23,0.0,0.0,7.23,0.0,1222.1,586.96,1147.24,169.06,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,41.9,0.0,0,0,0.0,0,0,NORMAL,7.13,157.78,Tuesday,4,2025,HEALTHY,NONE,0,0
2025-04-23,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1222.1,6.87,0.0,0.0,6.87,0.0,1215.23,586.96,1147.24,176.94,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,40.8,0.0,0,0,0.0,0,0,NORMAL,1.34,158.0,Wednesday,4,2025,HEALTHY,NONE,0,0
2025-04-24,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1215.23,6.73,0.0,0.0,6.73,0.0,1208.5,586.96,1147.24,179.6,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,51.8,9.8,0,0,0.0,0,0,NORMAL,0.17,157.16,Thursday,4,2025,HEALTHY,NONE,0,0
2025-04-25,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1208.5,7.49,0.0,0.0,7.49,0.0,1201.01,586.96,1147.24,160.35,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,46.3,4.3,0,0,0.0,0,0,NORMAL,5.74,155.46,Friday,4,2025,HEALTHY,NONE,0,0
2025-04-26,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1201.01,6.12,0.0,0.0,6.12,0.0,1194.89,586.96,1147.24,195.09,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,52.7,10.7,0,0,0.0,0,0,NORMAL,0.62,156.77,Saturday,4,2025,HEALTHY,NONE,0,0
2025-04-27,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1194.89,6.61,0.0,0.0,6.61,0.0,1188.28,586.96,1147.24,179.89,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,43.3,1.3,0,0,0.0,0,0,NORMAL,7.67,157.09,Sunday,4,2025,HEALTHY,NONE,0,0
2025-04-28,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1188.28,7.28,0.0,0.0,7.28,0.0,1181.0,586.96,1147.24,162.17,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,55.7,13.7,0,0,0.0,0,0,NORMAL,0.82,155.82,Monday,4,2025,HEALTHY,NONE,0,0
2025-04-29,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1181.0,6.95,0.0,0.0,6.95,0.0,1174.04,586.96,1147.24,168.81,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,50.3,8.3,0,0,0.0,0,0,NORMAL,0.46,157.58,Tuesday,4,2025,HEALTHY,NONE,0,0
2025-04-30,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1174.04,6.96,0.0,0.0,6.96,0.0,1167.08,586.96,1147.24,167.64,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,51.2,9.2,0,0,0.0,0,0,NORMAL,2.0,156.83,Wednesday,4,2025,HEALTHY,NONE,0,0
2025-05-01,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1167.08,6.28,0.0,0.0,6.28,0.0,1160.8,586.96,1147.24,184.77,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,43.9,1.9,0,0,0.0,0,1,NORMAL,1.11,157.8,Thursday,5,2025,HEALTHY,NONE,0,0
2025-05-02,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1160.8,6.89,0.0,0.0,6.89,0.0,1153.91,586.96,1147.24,167.54,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,50.5,8.5,0,0,0.0,0,0,NORMAL,2.96,157.21,Friday,5,2025,HEALTHY,NONE,0,0
2025-05-03,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1153.91,6.64,0.0,0.0,6.64,0.0,1147.28,586.96,1147.24,172.88,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,46.9,4.9,0,0,0.0,0,0,NORMAL,0.39,157.42,Saturday,5,2025,HEALTHY,NONE,0,0
2025-05-04,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1147.28,6.29,0.0,0.0,6.29,0.0,1140.99,586.96,1147.24,181.47,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,47.7,5.7,0,1,896.12,0,0,NORMAL,1.88,158.65,Sunday,5,2025,WATCH,CREATE_PIPELINE_BATCH,0,0
2025-05-05,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1140.99,6.49,896.12,0.0,6.49,0.0,2030.63,586.96,1147.24,313.11,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,52.9,10.9,0,0,0.0,0,0,NORMAL,0.75,155.71,Monday,5,2025,HEALTHY,NONE,0,0
2025-05-06,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,2030.63,6.55,0.0,0.0,6.55,0.0,2024.07,586.96,1147.24,308.95,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,46.1,4.1,0,0,0.0,0,0,NORMAL,0.73,156.72,Tuesday,5,2025,HEALTHY,NONE,0,0
2025-05-07,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,2024.07,6.6,0.0,0.0,6.6,0.0,2017.47,586.96,1147.24,305.59,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,60.2,18.2,0,0,0.0,0,0,NORMAL,1.85,157.87,Wednesday,5,2025,HEALTHY,NONE,0,0
2025-05-08,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,2017.47,7.32,0.0,0.0,7.32,0.0,2010.15,586.96,1147.24,274.57,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,57.6,15.6,0,0,0.0,0,0,NORMAL,3.9,155.69,Thursday,5,2025,HEALTHY,NONE,0,0
2025-05-09,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,2010.15,7.6,0.0,0.0,7.6,0.0,2002.55,586.96,1147.24,263.4,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,42.1,0.1,0,0,0.0,0,0,NORMAL,0.34,155.28,Friday,5,2025,HEALTHY,NONE,0,0
2025-05-10,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,2002.55,6.2,0.0,0.0,6.2,0.0,1996.35,586.96,1147.24,321.98,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,52.1,10.1,0,0,0.0,0,0,NORMAL,0.62,155.6,Saturday,5,2025,HEALTHY,NONE,0,0
2025-05-11,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1996.35,5.58,0.0,0.0,5.58,0.0,1990.77,586.96,1147.24,356.85,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,45.6,3.6,0,0,0.0,0,0,NORMAL,3.2,156.87,Sunday,5,2025,HEALTHY,NONE,0,0
2025-05-12,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1990.77,7.65,0.0,0.0,7.65,0.0,1983.12,586.96,1147.24,259.27,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,44.4,2.4,0,0,0.0,0,0,NORMAL,1.05,156.31,Monday,5,2025,HEALTHY,NONE,0,0
2025-05-13,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1983.12,6.49,0.0,0.0,6.49,0.0,1976.63,586.96,1147.24,304.58,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,39.1,0.0,0,0,0.0,0,0,NORMAL,4.07,155.61,Tuesday,5,2025,HEALTHY,NONE,0,0
2025-05-14,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1976.63,6.9,0.0,0.0,6.9,0.0,1969.74,586.96,1147.24,285.63,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,35.0,0.0,0,0,0.0,0,0,NORMAL,0.73,155.2,Wednesday,5,2025,HEALTHY,NONE,0,0
2025-05-15,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1969.74,7.68,0.0,0.0,7.68,0.0,1962.06,586.96,1147.24,255.63,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,56.9,14.9,0,0,0.0,0,0,DATA_LATENCY_INCIDENT,0.58,156.72,Thursday,5,2025,HEALTHY,NONE,0,0
2025-05-16,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1962.06,7.51,0.0,0.0,7.51,0.0,1954.55,586.96,1147.24,260.1,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,37.6,0.0,0,0,0.0,0,0,NORMAL,2.24,155.59,Friday,5,2025,HEALTHY,NONE,0,0
2025-05-17,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1954.55,6.13,0.0,0.0,6.13,0.0,1948.41,586.96,1147.24,317.73,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,40.0,0.0,0,0,0.0,0,0,NORMAL,3.35,154.75,Saturday,5,2025,HEALTHY,NONE,0,0
2025-05-18,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1948.41,5.57,0.0,0.0,5.57,0.0,1942.84,586.96,1147.24,348.55,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,46.2,4.2,0,0,0.0,0,0,NORMAL,1.01,155.74,Sunday,5,2025,HEALTHY,NONE,0,0
2025-05-19,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1942.84,7.1,0.0,0.0,7.1,0.0,1935.74,586.96,1147.24,272.53,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,53.1,11.1,0,0,0.0,0,0,NORMAL,1.96,155.81,Monday,5,2025,HEALTHY,NONE,0,0
2025-05-20,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1935.74,6.45,0.0,0.0,6.45,0.0,1929.28,586.96,1147.24,298.98,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,51.8,9.8,0,0,0.0,0,0,NORMAL,5.71,156.63,Tuesday,5,2025,HEALTHY,NONE,0,0
2025-05-21,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1929.28,6.64,0.0,0.0,6.64,0.0,1922.64,586.96,1147.24,289.57,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,41.0,0.0,0,0,0.0,0,0,NORMAL,1.25,156.46,Wednesday,5,2025,HEALTHY,NONE,0,0
2025-05-22,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1922.64,6.86,0.0,0.0,6.86,0.0,1915.78,586.96,1147.24,279.2,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,46.0,4.0,0,0,0.0,0,0,NORMAL,0.89,156.18,Thursday,5,2025,HEALTHY,NONE,0,0
2025-05-23,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1915.78,6.95,0.0,0.0,6.95,0.0,1908.83,586.96,1147.24,274.62,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,48.2,6.2,0,0,0.0,0,0,NORMAL,0.92,156.08,Friday,5,2025,HEALTHY,NONE,0,0
2025-05-24,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1908.83,6.44,0.0,0.0,6.44,0.0,1902.39,586.96,1147.24,295.58,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,40.9,0.0,0,0,0.0,0,0,NORMAL,2.22,156.5,Saturday,5,2025,HEALTHY,NONE,0,0
2025-05-25,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1902.39,5.86,0.0,0.0,5.86,0.0,1896.53,586.96,1147.24,323.66,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,56.2,14.2,0,0,0.0,0,0,NORMAL,0.99,156.56,Sunday,5,2025,HEALTHY,NONE,0,0
2025-05-26,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1896.53,7.19,0.0,0.0,7.19,0.0,1889.34,586.96,1147.24,262.63,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,48.3,6.3,0,0,0.0,0,0,NORMAL,2.96,157.76,Monday,5,2025,HEALTHY,NONE,0,0
2025-05-27,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1889.34,6.58,0.0,0.0,6.58,0.0,1882.76,586.96,1147.24,285.97,Western corridor (Line 4 scenario),510,0,0,4,3200.0,1,1,47.3,5.3,0,0,0.0,0,0,UNPLANNED_PUMP_FAILURE,0.59,155.36,Tuesday,5,2025,HEALTHY,HOLD/RESCHEDULE_DUE_TO_OUTAGE,0,0
2025-05-28,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1882.76,6.69,0.0,0.0,6.69,0.0,1876.07,586.96,1147.24,280.44,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,51.7,9.7,0,0,0.0,0,0,NORMAL,0.27,155.16,Wednesday,5,2025,HEALTHY,NONE,0,0
2025-05-29,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1876.07,6.45,0.0,0.0,6.45,0.0,1869.61,586.96,1147.24,289.72,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,50.7,8.7,0,0,0.0,0,0,NORMAL,1.95,156.6,Thursday,5,2025,HEALTHY,NONE,0,0
2025-05-30,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1869.61,7.21,0.0,0.0,7.21,0.0,1862.41,586.96,1147.24,258.43,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,58.3,16.3,0,0,0.0,0,0,NORMAL,1.34,155.55,Friday,5,2025,HEALTHY,NONE,0,0
2025-05-31,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1862.41,6.64,0.0,0.0,6.64,0.0,1855.77,586.96,1147.24,279.44,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,49.1,7.1,0,0,0.0,0,0,NORMAL,4.93,157.79,Saturday,5,2025,HEALTHY,NONE,0,0
2025-06-01,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1855.77,6.14,0.0,0.0,6.14,0.0,1849.63,586.96,1147.24,301.27,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,51.6,9.6,0,0,0.0,0,1,NORMAL,0.96,154.88,Sunday,6,2025,HEALTHY,NONE,0,0
2025-06-02,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1849.63,7.26,0.0,0.0,7.26,0.0,1842.37,586.96,1147.24,253.72,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,60.9,18.9,0,0,0.0,0,0,NORMAL,0.24,154.55,Monday,6,2025,HEALTHY,NONE,0,0
2025-06-03,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1842.37,7.54,0.0,0.0,7.54,0.0,1834.82,586.96,1147.24,243.26,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,60.8,18.8,0,0,0.0,0,0,NORMAL,0.17,155.47,Tuesday,6,2025,HEALTHY,NONE,0,0
2025-06-04,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1834.82,6.87,0.0,0.0,6.87,0.0,1827.96,586.96,1147.24,266.2,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,58.5,16.5,0,0,0.0,0,0,NORMAL,0.04,155.06,Wednesday,6,2025,HEALTHY,NONE,0,0
2025-06-05,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1827.96,7.06,0.0,0.0,7.06,0.0,1820.9,586.96,1147.24,258.09,Western corridor (Line 4 scenario),510,1,1,3,2400.0,1,1,103.5,61.5,0,0,0.0,0,0,LOADING_BAY_OUTAGE,0.44,152.92,Thursday,6,2025,HEALTHY,NONE,0,0
2025-06-06,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1820.9,8.02,0.0,0.0,8.02,0.0,1812.88,586.96,1147.24,225.91,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,41.4,0.0,0,0,0.0,0,0,NORMAL,0.19,156.18,Friday,6,2025,HEALTHY,NONE,0,0
2025-06-07,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1812.88,6.62,0.0,0.0,6.62,0.0,1806.25,586.96,1147.24,272.69,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,59.4,17.4,0,0,0.0,0,0,NORMAL,0.76,155.49,Saturday,6,2025,HEALTHY,NONE,0,0
2025-06-08,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1806.25,6.4,0.0,0.0,6.4,0.0,1799.85,586.96,1147.24,281.16,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,38.6,0.0,0,0,0.0,0,0,NORMAL,0.01,155.46,Sunday,6,2025,HEALTHY,NONE,0,0
2025-06-09,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1799.85,7.06,0.0,0.0,7.06,0.0,1792.79,586.96,1147.24,253.99,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,58.1,16.1,0,0,0.0,0,0,NORMAL,0.59,154.74,Monday,6,2025,HEALTHY,NONE,0,0
2025-06-10,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1792.79,7.71,0.0,0.0,7.71,0.0,1785.08,586.96,1147.24,231.46,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,47.9,5.9,0,0,0.0,0,0,NORMAL,0.67,156.09,Tuesday,6,2025,HEALTHY,NONE,0,0
2025-06-11,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1785.08,7.7,0.0,0.0,7.7,0.0,1777.38,586.96,1147.24,230.85,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,51.6,9.6,0,0,0.0,0,0,NORMAL,1.21,155.96,Wednesday,6,2025,HEALTHY,NONE,0,0
2025-06-12,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1777.38,7.62,0.0,0.0,7.62,0.0,1769.76,586.96,1147.24,232.25,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,48.7,6.7,0,0,0.0,0,0,NORMAL,0.2,156.44,Thursday,6,2025,HEALTHY,NONE,0,0
2025-06-13,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1769.76,7.89,0.0,0.0,7.89,0.0,1761.87,586.96,1147.24,223.23,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,50.3,8.3,0,0,0.0,0,0,NORMAL,0.69,157.7,Friday,6,2025,HEALTHY,NONE,0,0
2025-06-14,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1761.87,6.7,0.0,0.0,6.7,0.0,1755.17,586.96,1147.24,261.99,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,49.4,7.4,0,0,0.0,0,0,NORMAL,0.55,153.91,Saturday,6,2025,HEALTHY,NONE,0,0
2025-06-15,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1755.17,6.16,0.0,0.0,6.16,0.0,1749.01,586.96,1147.24,283.79,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,46.1,4.1,0,0,0.0,0,0,NORMAL,1.19,154.56,Sunday,6,2025,HEALTHY,NONE,0,0
2025-06-16,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1749.01,8.43,0.0,0.0,8.43,0.0,1740.57,586.96,1147.24,206.37,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,42.6,0.6,0,0,0.0,0,0,NORMAL,1.81,155.16,Monday,6,2025,HEALTHY,NONE,0,0
2025-06-17,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1740.57,7.0,0.0,0.0,7.0,0.0,1733.57,586.96,1147.24,247.64,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,44.1,2.1,0,0,0.0,0,0,NORMAL,0.83,154.61,Tuesday,6,2025,HEALTHY,NONE,0,0
2025-06-18,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1733.57,7.33,0.0,0.0,7.33,0.0,1726.24,586.96,1147.24,235.51,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,52.9,10.9,0,0,0.0,0,0,NORMAL,0.92,155.1,Wednesday,6,2025,HEALTHY,NONE,0,0
2025-06-19,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1726.24,7.84,0.0,0.0,7.84,0.0,1718.4,586.96,1147.24,219.1,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,47.4,5.4,0,0,0.0,0,0,NORMAL,1.04,152.68,Thursday,6,2025,HEALTHY,NONE,0,0
2025-06-20,SIMULATED_HISTORY,AUTONOMOUS,Nakuru,DPK,2668,1718.4,7.52,0.0,0.0,7.52,0.0,1710.88,586.96,1147.24,227.48,Western corridor (Line 4 scenario),510,1,1,4,3200.0,1,1,55.1,13.1,0,0,0.0,0,0,NORMAL,0.25,154.27,Friday,6,2025,HEALTHY,NONE,0,0
