date,record_status,depot,product,customer_orders_m3,holiday_flag,rainfall_mm,reference_price_kes_l,day_of_week,month,year,demand_lag_1_m3,demand_lag_7_m3,demand_lag_14_m3,demand_lag_28_m3,rolling_7d_mean_m3,rolling_28d_mean_m3,dow_num,dow_sin,dow_cos,month_sin,month_cos,baseline_forecast_m3
2023-11-15,SIMULATED_HISTORY,Nakuru,PMS,516.84,0,3.02,187.8,Wednesday,11,2023,483.57,507.12,513.38,516.98,479.38,518.42,2,0.974928,-0.222521,-0.866025,0.5,512.2
2023-11-16,SIMULATED_HISTORY,Nakuru,PMS,484.38,0,1.06,187.74,Thursday,11,2023,516.84,490.48,538.51,551.89,480.77,518.41,3,0.433884,-0.900969,-0.866025,0.5,503.05
2023-11-17,SIMULATED_HISTORY,Nakuru,PMS,509.48,0,0.97,188.08,Friday,11,2023,484.38,512.95,491.0,625.49,479.89,516.0,4,-0.433884,-0.900969,-0.866025,0.5,514.32
2023-11-18,SIMULATED_HISTORY,Nakuru,PMS,418.39,0,0.38,189.65,Saturday,11,2023,509.48,489.71,490.13,507.67,479.4,511.86,5,-0.974928,-0.222521,-0.866025,0.5,499.68
2023-11-19,SIMULATED_HISTORY,Nakuru,PMS,394.63,0,0.09,187.35,Sunday,11,2023,418.39,413.48,404.02,428.09,469.21,508.67,6,-0.781831,0.62349,-0.866025,0.5,456.31
2023-11-20,SIMULATED_HISTORY,Nakuru,PMS,514.96,0,2.02,188.7,Monday,11,2023,394.63,458.33,508.9,602.2,466.52,507.47,0,0.0,1.0,-0.866025,0.5,480.44
2023-11-21,SIMULATED_HISTORY,Nakuru,PMS,518.86,0,1.55,187.71,Tuesday,11,2023,514.96,483.57,513.9,595.06,474.61,504.36,1,0.781831,0.62349,-0.866025,0.5,492.92
2023-11-22,SIMULATED_HISTORY,Nakuru,PMS,511.15,0,7.02,187.59,Wednesday,11,2023,518.86,516.84,507.12,589.88,479.65,501.63,2,0.974928,-0.222521,-0.866025,0.5,510.0
2023-11-23,SIMULATED_HISTORY,Nakuru,PMS,493.38,0,2.61,187.32,Thursday,11,2023,511.15,484.38,490.48,533.38,478.84,498.82,3,0.433884,-0.900969,-0.866025,0.5,490.88
2023-11-24,SIMULATED_HISTORY,Nakuru,PMS,526.07,0,0.32,187.92,Friday,11,2023,493.38,509.48,512.95,621.07,480.12,497.39,4,-0.433884,-0.900969,-0.866025,0.5,504.04
2023-11-25,SIMULATED_HISTORY,Nakuru,PMS,491.32,0,0.95,188.11,Saturday,11,2023,526.07,418.39,489.71,488.65,482.49,494.0,5,-0.974928,-0.222521,-0.866025,0.5,452.42
2023-11-26,SIMULATED_HISTORY,Nakuru,PMS,419.25,0,1.96,189.19,Sunday,11,2023,491.32,394.63,413.48,483.57,492.91,494.1,6,-0.781831,0.62349,-0.866025,0.5,439.39
2023-11-27,SIMULATED_HISTORY,Nakuru,PMS,472.04,0,0.45,186.71,Monday,11,2023,419.25,514.96,458.33,610.85,496.43,491.8,0,0.0,1.0,-0.866025,0.5,504.54
2023-11-28,SIMULATED_HISTORY,Nakuru,PMS,452.31,0,1.07,188.26,Tuesday,11,2023,472.04,518.86,483.57,545.36,490.3,486.84,1,0.781831,0.62349,-0.866025,0.5,504.45
2023-11-29,SIMULATED_HISTORY,Nakuru,PMS,517.38,0,1.29,187.82,Wednesday,11,2023,452.31,511.15,516.84,513.38,480.79,483.52,2,0.974928,-0.222521,-0.866025,0.5,498.72
2023-11-30,SIMULATED_HISTORY,Nakuru,PMS,456.74,0,0.66,189.06,Thursday,11,2023,517.38,493.38,484.38,538.51,481.68,483.66,3,0.433884,-0.900969,-0.866025,0.5,489.01
2023-12-01,SIMULATED_HISTORY,Nakuru,PMS,609.26,0,4.58,191.12,Friday,12,2023,456.74,526.07,509.48,491.0,476.44,480.74,4,-0.433884,-0.900969,-0.5,0.866025,505.67
2023-12-02,SIMULATED_HISTORY,Nakuru,PMS,567.39,0,8.51,190.5,Saturday,12,2023,609.26,491.32,418.39,490.13,488.33,484.97,5,-0.974928,-0.222521,-0.5,0.866025,488.46
2023-12-03,SIMULATED_HISTORY,Nakuru,PMS,532.13,0,4.94,190.62,Sunday,12,2023,567.39,419.25,394.63,404.02,499.2,487.72,6,-0.781831,0.62349,-0.5,0.866025,450.06
2023-12-04,SIMULATED_HISTORY,Nakuru,PMS,608.33,0,1.78,188.07,Monday,12,2023,532.13,472.04,514.96,508.9,515.32,492.3,0,0.0,1.0,-0.5,0.866025,481.16
2023-12-05,SIMULATED_HISTORY,Nakuru,PMS,565.72,0,0.84,190.66,Tuesday,12,2023,608.33,452.31,518.86,513.9,534.79,495.85,1,0.781831,0.62349,-0.5,0.866025,471.9
2023-12-06,SIMULATED_HISTORY,Nakuru,PMS,628.14,0,2.15,188.64,Wednesday,12,2023,565.72,517.38,511.15,507.12,550.99,497.7,2,0.974928,-0.222521,-0.5,0.866025,508.52
2023-12-07,SIMULATED_HISTORY,Nakuru,PMS,599.87,0,5.39,191.3,Thursday,12,2023,628.14,456.74,493.38,490.48,566.82,502.02,3,0.433884,-0.900969,-0.5,0.866025,477.12
2023-12-08,SIMULATED_HISTORY,Nakuru,PMS,668.65,0,1.55,189.6,Friday,12,2023,599.87,609.26,526.07,512.95,587.26,505.93,4,-0.433884,-0.900969,-0.5,0.866025,562.76
2023-12-09,SIMULATED_HISTORY,Nakuru,PMS,548.74,0,0.02,189.06,Saturday,12,2023,668.65,567.39,491.32,489.71,595.75,511.49,5,-0.974928,-0.222521,-0.5,0.866025,542.24
2023-12-10,SIMULATED_HISTORY,Nakuru,PMS,509.64,0,1.26,189.69,Sunday,12,2023,548.74,532.13,419.25,413.48,593.08,513.6,6,-0.781831,0.62349,-0.5,0.866025,523.79
2023-12-11,SIMULATED_HISTORY,Nakuru,PMS,687.23,0,2.36,189.6,Monday,12,2023,509.64,608.33,472.04,458.33,589.87,517.03,0,0.0,1.0,-0.5,0.866025,567.25
2023-12-12,SIMULATED_HISTORY,Nakuru,PMS,636.2,1,3.2,189.47,Tuesday,12,2023,687.23,565.72,452.31,483.57,601.14,525.21,1,0.781831,0.62349,-0.5,0.866025,547.49
2023-12-13,SIMULATED_HISTORY,Nakuru,PMS,618.92,0,1.0,190.92,Wednesday,12,2023,636.2,628.14,517.38,516.84,611.21,530.66,2,0.974928,-0.222521,-0.5,0.866025,584.27
2023-12-14,SIMULATED_HISTORY,Nakuru,PMS,660.8,0,1.96,189.01,Thursday,12,2023,618.92,599.87,456.74,484.38,609.89,534.31,3,0.433884,-0.900969,-0.5,0.866025,570.37
2023-12-15,SIMULATED_HISTORY,Nakuru,PMS,693.22,0,4.28,190.75,Friday,12,2023,660.8,668.65,609.26,509.48,618.6,540.61,4,-0.433884,-0.900969,-0.5,0.866025,611.03
2023-12-16,SIMULATED_HISTORY,Nakuru,PMS,538.11,0,4.64,189.54,Saturday,12,2023,693.22,548.74,567.39,418.39,622.11,547.17,5,-0.974928,-0.222521,-0.5,0.866025,548.03
2023-12-17,SIMULATED_HISTORY,Nakuru,PMS,475.59,0,0.31,190.63,Sunday,12,2023,538.11,509.64,532.13,394.63,620.59,551.44,6,-0.781831,0.62349,-0.5,0.866025,528.45
2023-12-18,SIMULATED_HISTORY,Nakuru,PMS,605.62,0,1.78,188.95,Monday,12,2023,475.59,687.23,608.33,514.96,615.72,554.34,0,0.0,1.0,-0.5,0.866025,627.43
2023-12-19,SIMULATED_HISTORY,Nakuru,PMS,631.6,0,2.72,189.67,Tuesday,12,2023,605.62,636.2,565.72,518.86,604.07,557.57,1,0.781831,0.62349,-0.5,0.866025,600.82
2023-12-20,SIMULATED_HISTORY,Nakuru,PMS,607.67,0,0.6,189.53,Wednesday,12,2023,631.6,618.92,628.14,511.15,603.41,561.6,2,0.974928,-0.222521,-0.5,0.866025,593.13
2023-12-21,SIMULATED_HISTORY,Nakuru,PMS,639.55,0,0.99,188.64,Thursday,12,2023,607.67,660.8,599.87,493.38,601.8,565.05,3,0.433884,-0.900969,-0.5,0.866025,617.71
2023-12-22,SIMULATED_HISTORY,Nakuru,PMS,606.76,0,2.25,189.51,Friday,12,2023,639.55,693.22,668.65,526.07,598.77,570.27,4,-0.433884,-0.900969,-0.5,0.866025,637.89
2023-12-23,SIMULATED_HISTORY,Nakuru,PMS,550.51,0,3.87,188.99,Saturday,12,2023,606.76,538.11,548.74,491.32,586.41,573.15,5,-0.974928,-0.222521,-0.5,0.866025,553.88
2023-12-24,SIMULATED_HISTORY,Nakuru,PMS,538.25,0,0.06,190.3,Sunday,12,2023,550.51,475.59,509.64,419.25,588.19,575.26,6,-0.781831,0.62349,-0.5,0.866025,520.44
2023-12-25,SIMULATED_HISTORY,Nakuru,PMS,676.69,1,2.43,189.72,Monday,12,2023,538.25,605.62,687.23,472.04,597.14,579.51,0,0.0,1.0,-0.5,0.866025,593.87
2023-12-26,SIMULATED_HISTORY,Nakuru,PMS,712.09,1,3.57,187.86,Tuesday,12,2023,676.69,631.6,636.2,452.31,607.29,586.82,1,0.781831,0.62349,-0.5,0.866025,611.45
2023-12-27,SIMULATED_HISTORY,Nakuru,PMS,658.44,0,0.51,188.6,Wednesday,12,2023,712.09,607.67,618.92,517.38,618.79,596.1,2,0.974928,-0.222521,-0.5,0.866025,602.46
2023-12-28,SIMULATED_HISTORY,Nakuru,PMS,603.43,0,1.75,189.5,Thursday,12,2023,658.44,639.55,660.8,456.74,626.04,601.14,3,0.433884,-0.900969,-0.5,0.866025,622.26
2023-12-29,SIMULATED_HISTORY,Nakuru,PMS,590.93,0,3.53,188.34,Friday,12,2023,603.43,606.76,693.22,609.26,620.88,606.38,4,-0.433884,-0.900969,-0.5,0.866025,606.59
2023-12-30,SIMULATED_HISTORY,Nakuru,PMS,560.8,0,2.48,191.15,Saturday,12,2023,590.93,550.51,538.11,567.39,618.62,605.72,5,-0.974928,-0.222521,-0.5,0.866025,575.36
2023-12-31,SIMULATED_HISTORY,Nakuru,PMS,501.23,0,1.08,189.75,Sunday,12,2023,560.8,538.25,475.59,532.13,620.09,605.49,6,-0.781831,0.62349,-0.5,0.866025,568.51
2024-01-01,SIMULATED_HISTORY,Nakuru,PMS,625.34,1,1.72,196.15,Monday,1,2024,501.23,676.69,605.62,608.33,614.8,604.38,0,0.0,1.0,0.0,1.0,644.15
2024-01-02,SIMULATED_HISTORY,Nakuru,PMS,600.88,0,5.22,196.25,Tuesday,1,2024,625.34,712.09,631.6,565.72,607.47,604.99,1,0.781831,0.62349,0.0,1.0,663.9
2024-01-03,SIMULATED_HISTORY,Nakuru,PMS,670.13,0,0.09,194.71,Wednesday,1,2024,600.88,658.44,607.67,628.14,591.58,606.25,2,0.974928,-0.222521,0.0,1.0,634.95
2024-01-04,SIMULATED_HISTORY,Nakuru,PMS,683.71,0,1.31,197.54,Thursday,1,2024,670.13,603.43,639.55,599.87,593.25,607.75,3,0.433884,-0.900969,0.0,1.0,605.37
2024-01-05,SIMULATED_HISTORY,Nakuru,PMS,641.25,0,0.5,195.99,Friday,1,2024,683.71,590.93,606.76,668.65,604.72,610.74,4,-0.433884,-0.900969,0.0,1.0,599.84
2024-01-06,SIMULATED_HISTORY,Nakuru,PMS,541.38,0,1.18,196.04,Saturday,1,2024,641.25,560.8,550.51,548.74,611.91,609.76,5,-0.974928,-0.222521,0.0,1.0,582.83
2024-01-07,SIMULATED_HISTORY,Nakuru,PMS,509.57,0,0.83,194.83,Sunday,1,2024,541.38,501.23,538.25,509.64,609.13,609.5,6,-0.781831,0.62349,0.0,1.0,549.95
2024-01-08,SIMULATED_HISTORY,Nakuru,PMS,595.43,0,3.29,197.42,Monday,1,2024,509.57,625.34,676.69,687.23,610.32,609.5,0,0.0,1.0,0.0,1.0,618.21
2024-01-09,SIMULATED_HISTORY,Nakuru,PMS,556.76,0,1.39,194.54,Tuesday,1,2024,595.43,600.88,712.09,636.2,606.05,606.22,1,0.781831,0.62349,0.0,1.0,603.28
2024-01-10,SIMULATED_HISTORY,Nakuru,PMS,585.37,0,2.03,196.45,Wednesday,1,2024,556.76,670.13,658.44,618.92,599.75,603.38,2,0.974928,-0.222521,0.0,1.0,640.09
2024-01-11,SIMULATED_HISTORY,Nakuru,PMS,616.7,0,1.37,194.94,Thursday,1,2024,585.37,683.71,603.43,660.8,587.64,602.18,3,0.433884,-0.900969,0.0,1.0,647.02
2024-01-12,SIMULATED_HISTORY,Nakuru,PMS,570.12,0,1.11,194.76,Friday,1,2024,616.7,641.25,590.93,693.22,578.07,600.61,4,-0.433884,-0.900969,0.0,1.0,622.96
2024-01-13,SIMULATED_HISTORY,Nakuru,PMS,478.8,0,1.36,197.63,Saturday,1,2024,570.12,541.38,560.8,538.11,567.9,596.21,5,-0.974928,-0.222521,0.0,1.0,566.05
2024-01-14,SIMULATED_HISTORY,Nakuru,PMS,416.72,0,0.72,196.58,Sunday,1,2024,478.8,509.57,501.23,475.59,558.96,594.09,6,-0.781831,0.62349,0.0,1.0,547.61
2024-01-15,SIMULATED_HISTORY,Nakuru,PMS,562.76,0,0.49,194.78,Monday,1,2024,416.72,595.43,625.34,605.62,545.7,591.99,0,0.0,1.0,0.0,1.0,593.88
2024-01-16,SIMULATED_HISTORY,Nakuru,PMS,521.89,0,0.25,195.88,Tuesday,1,2024,562.76,556.76,600.88,631.6,541.03,590.46,1,0.781831,0.62349,0.0,1.0,571.92
2024-01-17,SIMULATED_HISTORY,Nakuru,PMS,545.5,0,0.52,194.09,Wednesday,1,2024,521.89,585.37,670.13,607.67,536.05,586.54,2,0.974928,-0.222521,0.0,1.0,585.9
2024-01-18,SIMULATED_HISTORY,Nakuru,PMS,562.56,0,1.32,195.15,Thursday,1,2024,545.5,616.7,683.71,639.55,530.36,584.32,3,0.433884,-0.900969,0.0,1.0,602.13
2024-01-19,SIMULATED_HISTORY,Nakuru,PMS,523.92,0,0.7,196.66,Friday,1,2024,562.56,570.12,641.25,606.76,522.62,581.57,4,-0.433884,-0.900969,0.0,1.0,575.27
2024-01-20,SIMULATED_HISTORY,Nakuru,PMS,459.92,0,1.32,196.99,Saturday,1,2024,523.92,478.8,541.38,550.51,516.02,578.61,5,-0.974928,-0.222521,0.0,1.0,523.72
2024-01-21,SIMULATED_HISTORY,Nakuru,PMS,458.68,0,0.47,196.45,Sunday,1,2024,459.92,416.72,509.57,538.25,513.32,575.38,6,-0.781831,0.62349,0.0,1.0,488.12
2024-01-22,SIMULATED_HISTORY,Nakuru,PMS,546.13,0,2.89,196.07,Monday,1,2024,458.68,562.76,595.43,676.69,519.32,572.54,0,0.0,1.0,0.0,1.0,567.16
2024-01-23,SIMULATED_HISTORY,Nakuru,PMS,560.61,0,0.91,195.22,Tuesday,1,2024,546.13,521.89,556.76,712.09,516.94,567.87,1,0.781831,0.62349,0.0,1.0,542.58
2024-01-24,SIMULATED_HISTORY,Nakuru,PMS,573.7,0,2.01,195.73,Wednesday,1,2024,560.61,545.5,585.37,658.44,522.47,562.46,2,0.974928,-0.222521,0.0,1.0,553.13
2024-01-25,SIMULATED_HISTORY,Nakuru,PMS,571.09,0,0.4,196.14,Thursday,1,2024,573.7,562.56,616.7,603.43,526.5,559.44,3,0.433884,-0.900969,0.0,1.0,561.15
2024-01-26,SIMULATED_HISTORY,Nakuru,PMS,587.91,0,0.67,195.46,Friday,1,2024,571.09,523.92,570.12,590.93,527.72,558.28,4,-0.433884,-0.900969,0.0,1.0,539.38
2024-01-27,SIMULATED_HISTORY,Nakuru,PMS,453.6,0,1.04,197.47,Saturday,1,2024,587.91,459.92,478.8,560.8,536.86,558.17,5,-0.974928,-0.222521,0.0,1.0,504.13
2024-01-28,SIMULATED_HISTORY,Nakuru,PMS,455.24,0,0.93,195.94,Sunday,1,2024,453.6,458.68,416.72,501.23,535.96,554.34,6,-0.781831,0.62349,0.0,1.0,501.73
2024-01-29,SIMULATED_HISTORY,Nakuru,PMS,590.48,0,1.74,194.39,Monday,1,2024,455.24,546.13,562.76,625.34,535.47,552.7,0,0.0,1.0,0.0,1.0,549.09
2024-01-30,SIMULATED_HISTORY,Nakuru,PMS,517.89,0,0.78,195.71,Tuesday,1,2024,590.48,560.61,521.89,600.88,541.8,551.46,1,0.781831,0.62349,0.0,1.0,556.49
2024-01-31,SIMULATED_HISTORY,Nakuru,PMS,552.97,0,0.7,194.55,Wednesday,1,2024,517.89,573.7,545.5,670.13,535.7,548.49,2,0.974928,-0.222521,0.0,1.0,562.36
2024-02-01,SIMULATED_HISTORY,Nakuru,PMS,445.1,0,1.24,198.44,Thursday,2,2024,552.97,571.09,562.56,683.71,532.74,544.31,3,0.433884,-0.900969,0.5,0.866025,559.04
2024-02-02,SIMULATED_HISTORY,Nakuru,PMS,558.59,0,2.97,197.1,Friday,2,2024,445.1,587.91,523.92,641.25,514.74,535.79,4,-0.433884,-0.900969,0.5,0.866025,564.45
2024-02-03,SIMULATED_HISTORY,Nakuru,PMS,490.23,0,1.22,199.0,Saturday,2,2024,558.59,453.6,459.92,541.38,510.55,532.84,5,-0.974928,-0.222521,0.5,0.866025,489.26
2024-02-04,SIMULATED_HISTORY,Nakuru,PMS,413.57,0,0.04,200.78,Sunday,2,2024,490.23,455.24,458.68,509.57,515.79,531.01,6,-0.781831,0.62349,0.5,0.866025,489.34
2024-02-05,SIMULATED_HISTORY,Nakuru,PMS,468.33,0,0.42,197.86,Monday,2,2024,413.57,590.48,546.13,595.43,509.83,527.58,0,0.0,1.0,0.5,0.866025,562.18
2024-02-06,SIMULATED_HISTORY,Nakuru,PMS,525.37,0,0.55,199.07,Tuesday,2,2024,468.33,517.89,560.61,556.76,492.38,523.04,1,0.781831,0.62349,0.5,0.866025,520.21
2024-02-07,SIMULATED_HISTORY,Nakuru,PMS,503.23,0,1.29,199.36,Wednesday,2,2024,525.37,552.97,573.7,585.37,493.45,521.92,2,0.974928,-0.222521,0.5,0.866025,539.0
2024-02-08,SIMULATED_HISTORY,Nakuru,PMS,567.23,0,0.52,198.55,Thursday,2,2024,503.23,445.1,571.09,616.7,486.35,518.99,3,0.433884,-0.900969,0.5,0.866025,478.35
2024-02-09,SIMULATED_HISTORY,Nakuru,PMS,455.69,0,2.23,199.49,Friday,2,2024,567.23,558.59,587.91,570.12,503.79,517.22,4,-0.433884,-0.900969,0.5,0.866025,539.97
2024-02-10,SIMULATED_HISTORY,Nakuru,PMS,450.66,0,0.04,198.38,Saturday,2,2024,455.69,490.23,453.6,478.8,489.09,513.13,5,-0.974928,-0.222521,0.5,0.866025,500.54
2024-02-11,SIMULATED_HISTORY,Nakuru,PMS,404.39,0,0.58,199.58,Sunday,2,2024,450.66,413.57,455.24,416.72,483.44,512.13,6,-0.781831,0.62349,0.5,0.866025,457.92
2024-02-12,SIMULATED_HISTORY,Nakuru,PMS,454.81,0,0.76,199.26,Monday,2,2024,404.39,468.33,590.48,562.76,482.13,511.69,0,0.0,1.0,0.5,0.866025,487.84
2024-02-13,SIMULATED_HISTORY,Nakuru,PMS,527.26,0,1.51,199.14,Tuesday,2,2024,454.81,525.37,517.89,521.89,480.2,507.83,1,0.781831,0.62349,0.5,0.866025,517.48
2024-02-14,SIMULATED_HISTORY,Nakuru,PMS,486.6,0,0.2,198.47,Wednesday,2,2024,527.26,503.23,552.97,545.5,480.47,508.02,2,0.974928,-0.222521,0.5,0.866025,505.39
2024-02-15,SIMULATED_HISTORY,Nakuru,PMS,464.54,0,0.63,197.97,Thursday,2,2024,486.6,567.23,445.1,562.56,478.09,505.92,3,0.433884,-0.900969,0.5,0.866025,539.64
2024-02-16,SIMULATED_HISTORY,Nakuru,PMS,522.82,0,3.09,198.62,Friday,2,2024,464.54,455.69,558.59,523.92,463.42,502.42,4,-0.433884,-0.900969,0.5,0.866025,476.72
2024-02-17,SIMULATED_HISTORY,Nakuru,PMS,464.42,0,0.2,198.27,Saturday,2,2024,522.82,450.66,490.23,459.92,473.01,502.38,5,-0.974928,-0.222521,0.5,0.866025,473.93
2024-02-18,SIMULATED_HISTORY,Nakuru,PMS,439.5,0,0.27,199.29,Sunday,2,2024,464.42,404.39,413.57,458.68,474.98,502.54,6,-0.781831,0.62349,0.5,0.866025,448.56
2024-02-19,SIMULATED_HISTORY,Nakuru,PMS,436.03,0,1.98,197.23,Monday,2,2024,439.5,454.81,468.33,546.13,479.99,501.86,0,0.0,1.0,0.5,0.866025,475.98
2024-02-20,SIMULATED_HISTORY,Nakuru,PMS,480.91,0,0.14,199.02,Tuesday,2,2024,436.03,527.26,525.37,560.61,477.31,497.92,1,0.781831,0.62349,0.5,0.866025,514.06
2024-02-21,SIMULATED_HISTORY,Nakuru,PMS,521.15,0,0.88,197.13,Wednesday,2,2024,480.91,486.6,503.23,573.7,470.69,495.08,2,0.974928,-0.222521,0.5,0.866025,490.41
2024-02-22,SIMULATED_HISTORY,Nakuru,PMS,509.77,0,2.28,199.79,Thursday,2,2024,521.15,464.54,567.23,571.09,475.62,493.2,3,0.433884,-0.900969,0.5,0.866025,477.44
2024-02-23,SIMULATED_HISTORY,Nakuru,PMS,510.72,0,0.32,199.15,Friday,2,2024,509.77,522.82,455.69,587.91,482.09,491.01,4,-0.433884,-0.900969,0.5,0.866025,508.51
2024-02-24,SIMULATED_HISTORY,Nakuru,PMS,477.2,0,1.02,199.3,Saturday,2,2024,510.72,464.42,450.66,453.6,480.36,488.25,5,-0.974928,-0.222521,0.5,0.866025,475.15
2024-02-25,SIMULATED_HISTORY,Nakuru,PMS,387.45,0,0.5,197.57,Sunday,2,2024,477.2,439.5,404.39,455.24,482.18,489.1,6,-0.781831,0.62349,0.5,0.866025,461.82
2024-02-26,SIMULATED_HISTORY,Nakuru,PMS,506.51,0,0.27,199.11,Monday,2,2024,387.45,436.03,454.81,590.48,474.75,486.68,0,0.0,1.0,0.5,0.866025,458.82
2024-02-27,SIMULATED_HISTORY,Nakuru,PMS,484.41,0,0.95,199.57,Tuesday,2,2024,506.51,480.91,527.26,517.89,484.82,483.68,1,0.781831,0.62349,0.5,0.866025,482.15
2024-02-28,SIMULATED_HISTORY,Nakuru,PMS,542.19,0,0.96,198.92,Wednesday,2,2024,484.41,521.15,486.6,552.97,485.32,482.48,2,0.974928,-0.222521,0.5,0.866025,503.75
2024-02-29,SIMULATED_HISTORY,Nakuru,PMS,491.15,0,4.08,199.84,Thursday,2,2024,542.19,509.77,464.54,445.1,488.32,482.1,3,0.433884,-0.900969,0.5,0.866025,497.32
2024-03-01,SIMULATED_HISTORY,Nakuru,PMS,524.85,0,1.27,199.94,Friday,3,2024,491.15,510.72,522.82,558.59,485.66,483.74,4,-0.433884,-0.900969,0.866025,0.5,498.58
2024-03-02,SIMULATED_HISTORY,Nakuru,PMS,463.59,0,0.16,201.48,Saturday,3,2024,524.85,477.2,464.42,490.23,487.68,482.54,5,-0.974928,-0.222521,0.866025,0.5,479.6
2024-03-03,SIMULATED_HISTORY,Nakuru,PMS,469.41,0,1.4,199.05,Sunday,3,2024,463.59,387.45,439.5,413.57,485.74,481.58,6,-0.781831,0.62349,0.866025,0.5,429.81
2024-03-04,SIMULATED_HISTORY,Nakuru,PMS,509.05,0,2.53,201.41,Monday,3,2024,469.41,506.51,436.03,468.33,497.44,483.58,0,0.0,1.0,0.866025,0.5,496.19
2024-03-05,SIMULATED_HISTORY,Nakuru,PMS,586.38,0,3.69,202.02,Tuesday,3,2024,509.05,484.41,480.91,525.37,497.81,485.03,1,0.781831,0.62349,0.866025,0.5,484.69
2024-03-06,SIMULATED_HISTORY,Nakuru,PMS,543.72,0,0.65,199.15,Wednesday,3,2024,586.38,542.19,521.15,503.23,512.37,487.21,2,0.974928,-0.222521,0.866025,0.5,517.45
2024-03-07,SIMULATED_HISTORY,Nakuru,PMS,582.64,0,4.15,201.6,Thursday,3,2024,543.72,491.15,509.77,567.23,512.59,488.66,3,0.433884,-0.900969,0.866025,0.5,490.03
2024-03-08,SIMULATED_HISTORY,Nakuru,PMS,538.31,0,2.2,200.09,Friday,3,2024,582.64,524.85,510.72,455.69,525.66,489.21,4,-0.433884,-0.900969,0.866025,0.5,508.81
2024-03-09,SIMULATED_HISTORY,Nakuru,PMS,492.03,0,1.73,198.7,Saturday,3,2024,538.31,463.59,477.2,450.66,527.59,492.16,5,-0.974928,-0.222521,0.866025,0.5,476.45
2024-03-10,SIMULATED_HISTORY,Nakuru,PMS,461.01,0,6.05,202.11,Sunday,3,2024,492.03,469.41,387.45,404.39,531.65,493.64,6,-0.781831,0.62349,0.866025,0.5,480.31
2024-03-11,SIMULATED_HISTORY,Nakuru,PMS,518.59,0,1.04,199.98,Monday,3,2024,461.01,509.05,506.51,454.81,530.45,495.66,0,0.0,1.0,0.866025,0.5,503.02
2024-03-12,SIMULATED_HISTORY,Nakuru,PMS,480.34,0,2.02,200.76,Tuesday,3,2024,518.59,586.38,484.41,527.26,531.81,497.94,1,0.781831,0.62349,0.866025,0.5,546.58
2024-03-13,SIMULATED_HISTORY,Nakuru,PMS,522.69,0,0.56,198.92,Wednesday,3,2024,480.34,543.72,542.19,486.6,516.66,496.26,2,0.974928,-0.222521,0.866025,0.5,522.36
2024-03-14,SIMULATED_HISTORY,Nakuru,PMS,506.63,0,0.92,198.83,Thursday,3,2024,522.69,582.64,491.15,464.54,513.66,497.55,3,0.433884,-0.900969,0.866025,0.5,544.35
2024-03-15,SIMULATED_HISTORY,Nakuru,PMS,547.36,0,1.48,200.81,Friday,3,2024,506.63,538.31,524.85,522.82,502.8,499.05,4,-0.433884,-0.900969,0.866025,0.5,520.64
2024-03-16,SIMULATED_HISTORY,Nakuru,PMS,457.67,0,0.6,199.42,Saturday,3,2024,547.36,492.03,463.59,464.42,504.09,499.93,5,-0.974928,-0.222521,0.866025,0.5,495.58
2024-03-17,SIMULATED_HISTORY,Nakuru,PMS,425.08,0,4.29,201.87,Sunday,3,2024,457.67,461.01,469.41,439.5,499.18,499.69,6,-0.781831,0.62349,0.866025,0.5,478.42
2024-03-18,SIMULATED_HISTORY,Nakuru,PMS,484.25,0,1.31,201.69,Monday,3,2024,425.08,518.59,509.05,436.03,494.05,499.17,0,0.0,1.0,0.866025,0.5,509.85
2024-03-19,SIMULATED_HISTORY,Nakuru,PMS,534.82,0,2.29,200.26,Tuesday,3,2024,484.25,480.34,586.38,480.91,489.15,500.9,1,0.781831,0.62349,0.866025,0.5,489.59
2024-03-20,SIMULATED_HISTORY,Nakuru,PMS,525.13,0,1.97,199.36,Wednesday,3,2024,534.82,522.69,543.72,521.15,496.93,502.82,2,0.974928,-0.222521,0.866025,0.5,513.75
2024-03-21,SIMULATED_HISTORY,Nakuru,PMS,514.99,0,2.06,199.17,Thursday,3,2024,525.13,506.63,582.64,509.77,497.28,502.96,3,0.433884,-0.900969,0.866025,0.5,504.98
2024-03-22,SIMULATED_HISTORY,Nakuru,PMS,607.41,0,4.33,200.05,Friday,3,2024,514.99,547.36,538.31,510.72,498.47,503.15,4,-0.433884,-0.900969,0.866025,0.5,527.47
2024-03-23,SIMULATED_HISTORY,Nakuru,PMS,480.53,0,2.03,201.51,Saturday,3,2024,607.41,457.67,492.03,477.2,507.05,506.6,5,-0.974928,-0.222521,0.866025,0.5,479.69
2024-03-24,SIMULATED_HISTORY,Nakuru,PMS,392.03,0,2.36,202.19,Sunday,3,2024,480.53,425.08,461.01,387.45,510.32,506.72,6,-0.781831,0.62349,0.866025,0.5,461.82
2024-03-25,SIMULATED_HISTORY,Nakuru,PMS,531.62,0,0.84,201.32,Monday,3,2024,392.03,484.25,518.59,506.51,505.59,506.88,0,0.0,1.0,0.866025,0.5,494.44
2024-03-26,SIMULATED_HISTORY,Nakuru,PMS,498.48,0,3.57,201.14,Tuesday,3,2024,531.62,534.82,480.34,484.41,512.36,507.78,1,0.781831,0.62349,0.866025,0.5,522.65
