batch_id,policy,trigger_date,origin,destination,product,pipeline_line,flow_limit_m3_hr,scheduled_volume_m3,scheduled_arrival_date,actual_arrival_date,delay_days,delivered_volume_m3,reason,automated_trigger,status
AUT-B-002393,AUTONOMOUS,2025-05-08,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-05-09,2025-05-09,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002394,AUTONOMOUS,2025-05-14,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-05-15,2025-05-15,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002395,AUTONOMOUS,2025-05-20,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-05-21,2025-05-22,1,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002396,AUTONOMOUS,2025-05-25,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-05-26,2025-05-26,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002397,AUTONOMOUS,2025-05-31,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-06-01,2025-06-01,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002398,AUTONOMOUS,2025-06-06,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-06-07,2025-06-07,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002399,AUTONOMOUS,2025-06-11,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-06-12,2025-06-12,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002400,AUTONOMOUS,2025-06-17,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-06-18,2025-06-18,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002401,AUTONOMOUS,2025-06-23,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-06-24,2025-06-24,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002402,AUTONOMOUS,2025-06-28,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-06-29,2025-06-29,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002403,AUTONOMOUS,2025-07-04,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-07-05,2025-07-05,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002404,AUTONOMOUS,2025-07-10,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-07-11,2025-07-11,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002405,AUTONOMOUS,2025-07-15,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-07-16,2025-07-16,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002406,AUTONOMOUS,2025-07-21,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-07-22,2025-07-22,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002407,AUTONOMOUS,2025-07-27,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-07-28,2025-07-28,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002408,AUTONOMOUS,2025-08-01,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-08-02,2025-08-02,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002409,AUTONOMOUS,2025-08-07,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-08-08,2025-08-08,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002410,AUTONOMOUS,2025-08-12,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-08-13,2025-08-13,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002411,AUTONOMOUS,2025-08-18,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-08-19,2025-08-19,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002412,AUTONOMOUS,2025-08-24,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-08-25,2025-08-25,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002413,AUTONOMOUS,2025-08-29,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-08-30,2025-08-30,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002414,AUTONOMOUS,2025-09-04,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-09-05,2025-09-05,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002415,AUTONOMOUS,2025-09-10,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-09-11,2025-09-11,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002416,AUTONOMOUS,2025-09-15,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-09-16,2025-09-16,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002417,AUTONOMOUS,2025-09-21,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-09-22,2025-09-22,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002418,AUTONOMOUS,2025-09-27,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-09-28,2025-09-28,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002419,AUTONOMOUS,2025-10-02,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-10-03,2025-10-03,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002420,AUTONOMOUS,2025-10-08,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-10-09,2025-10-09,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002421,AUTONOMOUS,2025-10-13,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-10-14,2025-10-14,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002422,AUTONOMOUS,2025-10-19,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-10-20,2025-10-20,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002423,AUTONOMOUS,2025-10-24,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-10-25,2025-10-25,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002424,AUTONOMOUS,2025-10-30,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-10-31,2025-10-31,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002425,AUTONOMOUS,2025-11-04,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-11-05,2025-11-05,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002426,AUTONOMOUS,2025-11-10,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-11-11,2025-11-12,1,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002427,AUTONOMOUS,2025-11-16,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-11-17,2025-11-17,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002428,AUTONOMOUS,2025-11-22,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-11-23,2025-11-23,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002429,AUTONOMOUS,2025-11-28,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-11-29,2025-11-29,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002430,AUTONOMOUS,2025-12-03,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-12-04,2025-12-04,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002431,AUTONOMOUS,2025-12-08,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-12-09,2025-12-09,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002432,AUTONOMOUS,2025-12-13,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-12-14,2025-12-14,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002433,AUTONOMOUS,2025-12-18,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-12-19,2025-12-19,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002434,AUTONOMOUS,2025-12-23,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-12-24,2025-12-24,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002435,AUTONOMOUS,2025-12-27,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2025-12-28,2025-12-28,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002436,AUTONOMOUS,2026-01-01,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-01-02,2026-01-02,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002437,AUTONOMOUS,2026-01-05,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-01-06,2026-01-06,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002438,AUTONOMOUS,2026-01-10,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-01-11,2026-01-11,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002439,AUTONOMOUS,2026-01-15,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-01-16,2026-01-16,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002440,AUTONOMOUS,2026-01-20,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-01-21,2026-01-21,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002441,AUTONOMOUS,2026-01-26,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-01-27,2026-01-27,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002442,AUTONOMOUS,2026-01-30,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-01-31,2026-01-31,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002443,AUTONOMOUS,2026-02-05,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-02-06,2026-02-06,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002444,AUTONOMOUS,2026-02-11,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-02-12,2026-02-12,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002445,AUTONOMOUS,2026-02-16,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-02-17,2026-02-17,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002446,AUTONOMOUS,2026-02-22,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-02-23,2026-02-23,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002447,AUTONOMOUS,2026-02-27,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-02-28,2026-02-28,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002448,AUTONOMOUS,2026-03-05,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-03-06,2026-03-06,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002449,AUTONOMOUS,2026-03-10,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-03-11,2026-03-11,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002450,AUTONOMOUS,2026-03-15,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-03-16,2026-03-16,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002451,AUTONOMOUS,2026-03-20,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-03-21,2026-03-21,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002452,AUTONOMOUS,2026-03-26,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-03-27,2026-03-27,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002453,AUTONOMOUS,2026-03-31,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-04-01,2026-04-01,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002454,AUTONOMOUS,2026-04-05,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-04-06,2026-04-06,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002455,AUTONOMOUS,2026-04-10,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-04-11,2026-04-11,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002456,AUTONOMOUS,2026-04-15,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-04-16,2026-04-16,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002457,AUTONOMOUS,2026-04-20,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-04-21,2026-04-21,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002458,AUTONOMOUS,2026-04-25,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-04-26,2026-04-26,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002459,AUTONOMOUS,2026-04-30,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-05-01,2026-05-01,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002460,AUTONOMOUS,2026-05-05,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-05-06,2026-05-06,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002461,AUTONOMOUS,2026-05-10,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-05-11,2026-05-11,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002462,AUTONOMOUS,2026-05-16,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-05-17,2026-05-17,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002463,AUTONOMOUS,2026-05-21,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-05-22,2026-05-22,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002464,AUTONOMOUS,2026-05-26,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-05-27,2026-05-27,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002465,AUTONOMOUS,2026-05-31,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-06-01,2026-06-01,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002466,AUTONOMOUS,2026-06-05,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-06-06,2026-06-06,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002467,AUTONOMOUS,2026-06-11,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-06-12,2026-06-13,1,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002468,AUTONOMOUS,2026-06-17,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-06-18,2026-06-18,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002469,AUTONOMOUS,2026-06-22,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-06-23,2026-06-24,1,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002470,AUTONOMOUS,2026-06-27,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-06-28,2026-06-28,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002471,AUTONOMOUS,2026-07-03,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-07-04,2026-07-04,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002472,AUTONOMOUS,2026-07-08,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-07-09,2026-07-09,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002473,AUTONOMOUS,2026-07-14,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-07-15,2026-07-15,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002474,AUTONOMOUS,2026-07-19,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-07-20,2026-07-20,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002475,AUTONOMOUS,2026-07-24,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-07-25,2026-07-25,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002476,AUTONOMOUS,2026-07-29,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-07-30,2026-07-30,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002477,AUTONOMOUS,2026-08-04,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-08-05,2026-08-05,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002478,AUTONOMOUS,2026-08-09,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-08-10,2026-08-10,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002479,AUTONOMOUS,2026-08-14,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-08-15,2026-08-16,1,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002480,AUTONOMOUS,2026-08-20,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-08-21,2026-08-21,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002481,AUTONOMOUS,2026-08-25,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-08-26,2026-08-26,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002482,AUTONOMOUS,2026-08-30,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-08-31,2026-08-31,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002483,AUTONOMOUS,2026-09-05,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-09-06,2026-09-06,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002484,AUTONOMOUS,2026-09-10,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-09-11,2026-09-11,0,16000.0,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002485,AUTONOMOUS,2026-09-15,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-09-16,2026-09-16,0,16000.0,REORDER_POINT_BREACH,1,SCENARIO_COMPLETED
AUT-B-002486,AUTONOMOUS,2026-09-21,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-09-22,2026-09-22,0,16000.0,REORDER_POINT_BREACH,1,SCENARIO_COMPLETED
AUT-B-002487,AUTONOMOUS,2026-09-26,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-09-27,2026-09-27,0,16000.0,REORDER_POINT_BREACH,1,SCENARIO_COMPLETED
AUT-B-002488,AUTONOMOUS,2026-10-01,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-10-02,2026-10-04,2,16000.0,REORDER_POINT_BREACH,1,SCENARIO_COMPLETED
AUT-B-002489,AUTONOMOUS,2026-10-06,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-10-07,2026-10-07,0,16000.0,REORDER_POINT_BREACH,1,SCENARIO_COMPLETED
AUT-B-002490,AUTONOMOUS,2026-10-12,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-10-13,2026-10-13,0,16000.0,REORDER_POINT_BREACH,1,SCENARIO_COMPLETED
AUT-B-002491,AUTONOMOUS,2026-10-17,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-10-18,2026-10-18,0,16000.0,REORDER_POINT_BREACH,1,SCENARIO_COMPLETED
AUT-B-002492,AUTONOMOUS,2026-10-22,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-10-23,2026-10-24,1,16000.0,REORDER_POINT_BREACH,1,SCENARIO_COMPLETED
AUT-B-002493,AUTONOMOUS,2026-10-27,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-10-28,2026-10-28,0,16000.0,REORDER_POINT_BREACH,1,SCENARIO_COMPLETED
AUT-B-002494,AUTONOMOUS,2026-11-01,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-11-02,2026-11-02,0,16000.0,REORDER_POINT_BREACH,1,SCENARIO_COMPLETED
AUT-B-002495,AUTONOMOUS,2026-11-06,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-11-07,2026-11-07,0,16000.0,REORDER_POINT_BREACH,1,SCENARIO_COMPLETED
AUT-B-002496,AUTONOMOUS,2026-11-12,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-11-13,2026-11-13,0,16000.0,REORDER_POINT_BREACH,1,SCENARIO_COMPLETED
AUT-B-002497,AUTONOMOUS,2026-11-17,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-11-18,2026-11-18,0,16000.0,REORDER_POINT_BREACH,1,SCENARIO_COMPLETED
AUT-B-002498,AUTONOMOUS,2026-11-23,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-11-24,2026-11-24,0,16000.0,REORDER_POINT_BREACH,1,SCENARIO_COMPLETED
AUT-B-002499,AUTONOMOUS,2026-11-28,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-11-29,2026-11-29,0,16000.0,REORDER_POINT_BREACH,1,SCENARIO_COMPLETED
AUT-B-002500,AUTONOMOUS,2026-12-03,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-12-04,2026-12-05,1,16000.0,REORDER_POINT_BREACH,1,SCENARIO_COMPLETED
AUT-B-002501,AUTONOMOUS,2026-12-08,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-12-09,2026-12-09,0,16000.0,REORDER_POINT_BREACH,1,SCENARIO_COMPLETED
AUT-B-002502,AUTONOMOUS,2026-12-12,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-12-13,2026-12-13,0,16000.0,REORDER_POINT_BREACH,1,SCENARIO_COMPLETED
AUT-B-002503,AUTONOMOUS,2026-12-17,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-12-18,2026-12-18,0,16000.0,REORDER_POINT_BREACH,1,SCENARIO_COMPLETED
AUT-B-002504,AUTONOMOUS,2026-12-21,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-12-22,2026-12-22,0,16000.0,REORDER_POINT_BREACH,1,SCENARIO_COMPLETED
AUT-B-002505,AUTONOMOUS,2026-12-26,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-12-27,2026-12-27,0,16000.0,REORDER_POINT_BREACH,1,SCENARIO_COMPLETED
AUT-B-002506,AUTONOMOUS,2026-12-30,Mombasa/Kipevu,Nairobi,PMS,Line 5 (Mombasa-Nairobi),1000,16000.0,2026-12-31,2026-12-31,0,16000.0,REORDER_POINT_BREACH,1,SCENARIO_COMPLETED
AUT-B-002507,AUTONOMOUS,2021-01-07,Nairobi/Upstream Hub,Nakuru,AGO,Western corridor (Line 4 scenario),510,6292.474164312777,2021-01-08,2021-01-08,0,6292.474164312777,REORDER_POINT_BREACH,1,COMPLETED
AUT-B-002508,AUTONOMOUS,2021-01-18,Nairobi/Upstream Hub,Nakuru,AGO,Western corridor (Line 4 scenario),510,6296.327475700944,2021-01-19,2021-01-19,0,6296.327475700944,REORDER_POINT_BREACH,1,COMPLETED
