order_id,date,depot,product,customer_id,ordered_m3,fulfilled_m3,priority,source_type
ORD-0008407,2026-11-23,Nairobi,PMS,OMC_A,1795.75,1795.75,NORMAL,SYNTHETIC_SCENARIO
ORD-0008408,2026-11-23,Nairobi,PMS,OMC_B,242.69,242.69,NORMAL,SYNTHETIC_SCENARIO
ORD-0008409,2026-11-23,Nairobi,PMS,OMC_C,245.79,245.79,NORMAL,SYNTHETIC_SCENARIO
ORD-0008410,2026-11-23,Nairobi,PMS,OMC_D,360.38,360.38,NORMAL,SYNTHETIC_SCENARIO
ORD-0008411,2026-11-23,Nairobi,PMS,OMC_E,149.5,149.5,NORMAL,SYNTHETIC_SCENARIO
ORD-0008412,2026-11-23,Nairobi,PMS,OMC_F,218.59,218.59,NORMAL,SYNTHETIC_SCENARIO
ORD-0008413,2026-11-24,Nairobi,PMS,OMC_A,771.61,771.61,NORMAL,SYNTHETIC_SCENARIO
ORD-0008414,2026-11-24,Nairobi,PMS,OMC_B,385.62,385.62,NORMAL,SYNTHETIC_SCENARIO
ORD-0008415,2026-11-24,Nairobi,PMS,OMC_C,605.58,605.58,NORMAL,SYNTHETIC_SCENARIO
ORD-0008416,2026-11-24,Nairobi,PMS,OMC_D,385.5,385.5,NORMAL,SYNTHETIC_SCENARIO
ORD-0008417,2026-11-24,Nairobi,PMS,OMC_E,203.13,203.13,HIGH,SYNTHETIC_SCENARIO
ORD-0008418,2026-11-24,Nairobi,PMS,OMC_F,587.92,587.92,NORMAL,SYNTHETIC_SCENARIO
ORD-0008419,2026-11-25,Nairobi,PMS,OMC_A,946.22,946.22,NORMAL,SYNTHETIC_SCENARIO
ORD-0008420,2026-11-25,Nairobi,PMS,OMC_B,411.66,411.66,NORMAL,SYNTHETIC_SCENARIO
ORD-0008421,2026-11-25,Nairobi,PMS,OMC_C,978.09,978.09,NORMAL,SYNTHETIC_SCENARIO
ORD-0008422,2026-11-25,Nairobi,PMS,OMC_D,149.39,149.39,NORMAL,SYNTHETIC_SCENARIO
ORD-0008423,2026-11-25,Nairobi,PMS,OMC_E,284.94,284.94,NORMAL,SYNTHETIC_SCENARIO
ORD-0008424,2026-11-25,Nairobi,PMS,OMC_F,58.25,58.25,NORMAL,SYNTHETIC_SCENARIO
ORD-0008425,2026-11-26,Nairobi,PMS,OMC_A,750.29,750.29,NORMAL,SYNTHETIC_SCENARIO
ORD-0008426,2026-11-26,Nairobi,PMS,OMC_B,530.98,530.98,NORMAL,SYNTHETIC_SCENARIO
ORD-0008427,2026-11-26,Nairobi,PMS,OMC_C,486.03,486.03,NORMAL,SYNTHETIC_SCENARIO
ORD-0008428,2026-11-26,Nairobi,PMS,OMC_D,801.54,801.54,NORMAL,SYNTHETIC_SCENARIO
ORD-0008429,2026-11-26,Nairobi,PMS,OMC_E,342.57,342.57,NORMAL,SYNTHETIC_SCENARIO
ORD-0008430,2026-11-26,Nairobi,PMS,OMC_F,31.82,31.82,NORMAL,SYNTHETIC_SCENARIO
ORD-0008431,2026-11-27,Nairobi,PMS,OMC_A,412.3,412.3,NORMAL,SYNTHETIC_SCENARIO
ORD-0008432,2026-11-27,Nairobi,PMS,OMC_B,578.66,578.66,NORMAL,SYNTHETIC_SCENARIO
ORD-0008433,2026-11-27,Nairobi,PMS,OMC_C,354.11,354.11,NORMAL,SYNTHETIC_SCENARIO
ORD-0008434,2026-11-27,Nairobi,PMS,OMC_D,1110.36,1110.36,NORMAL,SYNTHETIC_SCENARIO
ORD-0008435,2026-11-27,Nairobi,PMS,OMC_E,627.51,627.51,NORMAL,SYNTHETIC_SCENARIO
ORD-0008436,2026-11-27,Nairobi,PMS,OMC_F,61.27,61.27,NORMAL,SYNTHETIC_SCENARIO
ORD-0008437,2026-11-28,Nairobi,PMS,OMC_A,1053.76,1053.76,NORMAL,SYNTHETIC_SCENARIO
ORD-0008438,2026-11-28,Nairobi,PMS,OMC_B,274.27,274.27,NORMAL,SYNTHETIC_SCENARIO
ORD-0008439,2026-11-28,Nairobi,PMS,OMC_C,589.53,589.53,HIGH,SYNTHETIC_SCENARIO
ORD-0008440,2026-11-28,Nairobi,PMS,OMC_D,611.93,611.93,NORMAL,SYNTHETIC_SCENARIO
ORD-0008441,2026-11-28,Nairobi,PMS,OMC_E,198.15,198.15,NORMAL,SYNTHETIC_SCENARIO
ORD-0008442,2026-11-28,Nairobi,PMS,OMC_F,24.53,24.53,HIGH,SYNTHETIC_SCENARIO
ORD-0008443,2026-11-29,Nairobi,PMS,OMC_A,868.22,868.22,NORMAL,SYNTHETIC_SCENARIO
ORD-0008444,2026-11-29,Nairobi,PMS,OMC_B,218.82,218.82,NORMAL,SYNTHETIC_SCENARIO
ORD-0008445,2026-11-29,Nairobi,PMS,OMC_C,427.03,427.03,NORMAL,SYNTHETIC_SCENARIO
ORD-0008446,2026-11-29,Nairobi,PMS,OMC_D,577.02,577.02,NORMAL,SYNTHETIC_SCENARIO
ORD-0008447,2026-11-29,Nairobi,PMS,OMC_E,215.48,215.48,NORMAL,SYNTHETIC_SCENARIO
ORD-0008448,2026-11-29,Nairobi,PMS,OMC_F,170.21,170.21,NORMAL,SYNTHETIC_SCENARIO
ORD-0008449,2026-11-30,Nairobi,PMS,OMC_A,729.43,729.43,NORMAL,SYNTHETIC_SCENARIO
ORD-0008450,2026-11-30,Nairobi,PMS,OMC_B,320.34,320.34,NORMAL,SYNTHETIC_SCENARIO
ORD-0008451,2026-11-30,Nairobi,PMS,OMC_C,855.43,855.43,NORMAL,SYNTHETIC_SCENARIO
ORD-0008452,2026-11-30,Nairobi,PMS,OMC_D,352.68,352.68,NORMAL,SYNTHETIC_SCENARIO
ORD-0008453,2026-11-30,Nairobi,PMS,OMC_E,291.82,291.82,NORMAL,SYNTHETIC_SCENARIO
ORD-0008454,2026-11-30,Nairobi,PMS,OMC_F,324.88,324.88,NORMAL,SYNTHETIC_SCENARIO
ORD-0008455,2026-12-01,Nairobi,PMS,OMC_A,818.46,818.46,NORMAL,SYNTHETIC_SCENARIO
ORD-0008456,2026-12-01,Nairobi,PMS,OMC_B,503.93,503.93,HIGH,SYNTHETIC_SCENARIO
ORD-0008457,2026-12-01,Nairobi,PMS,OMC_C,152.98,152.98,HIGH,SYNTHETIC_SCENARIO
ORD-0008458,2026-12-01,Nairobi,PMS,OMC_D,247.73,247.73,NORMAL,SYNTHETIC_SCENARIO
ORD-0008459,2026-12-01,Nairobi,PMS,OMC_E,1455.31,1455.31,NORMAL,SYNTHETIC_SCENARIO
ORD-0008460,2026-12-01,Nairobi,PMS,OMC_F,6.27,6.27,NORMAL,SYNTHETIC_SCENARIO
ORD-0008461,2026-12-02,Nairobi,PMS,OMC_A,333.59,333.59,NORMAL,SYNTHETIC_SCENARIO
ORD-0008462,2026-12-02,Nairobi,PMS,OMC_B,731.94,731.94,NORMAL,SYNTHETIC_SCENARIO
ORD-0008463,2026-12-02,Nairobi,PMS,OMC_C,1119.95,1119.95,HIGH,SYNTHETIC_SCENARIO
ORD-0008464,2026-12-02,Nairobi,PMS,OMC_D,635.11,635.11,NORMAL,SYNTHETIC_SCENARIO
ORD-0008465,2026-12-02,Nairobi,PMS,OMC_E,416.23,416.23,NORMAL,SYNTHETIC_SCENARIO
ORD-0008466,2026-12-02,Nairobi,PMS,OMC_F,81.98,81.98,NORMAL,SYNTHETIC_SCENARIO
ORD-0008467,2026-12-03,Nairobi,PMS,OMC_A,787.82,787.82,NORMAL,SYNTHETIC_SCENARIO
ORD-0008468,2026-12-03,Nairobi,PMS,OMC_B,966.83,966.83,NORMAL,SYNTHETIC_SCENARIO
ORD-0008469,2026-12-03,Nairobi,PMS,OMC_C,601.58,601.58,NORMAL,SYNTHETIC_SCENARIO
ORD-0008470,2026-12-03,Nairobi,PMS,OMC_D,356.11,356.11,NORMAL,SYNTHETIC_SCENARIO
ORD-0008471,2026-12-03,Nairobi,PMS,OMC_E,373.89,373.89,NORMAL,SYNTHETIC_SCENARIO
ORD-0008472,2026-12-03,Nairobi,PMS,OMC_F,358.48,358.48,HIGH,SYNTHETIC_SCENARIO
ORD-0008473,2026-12-04,Nairobi,PMS,OMC_A,1524.94,1524.94,NORMAL,SYNTHETIC_SCENARIO
ORD-0008474,2026-12-04,Nairobi,PMS,OMC_B,146.49,146.49,NORMAL,SYNTHETIC_SCENARIO
ORD-0008475,2026-12-04,Nairobi,PMS,OMC_C,590.85,590.85,NORMAL,SYNTHETIC_SCENARIO
ORD-0008476,2026-12-04,Nairobi,PMS,OMC_D,625.53,625.53,NORMAL,SYNTHETIC_SCENARIO
ORD-0008477,2026-12-04,Nairobi,PMS,OMC_E,397.11,397.11,NORMAL,SYNTHETIC_SCENARIO
ORD-0008478,2026-12-04,Nairobi,PMS,OMC_F,432.23,432.23,NORMAL,SYNTHETIC_SCENARIO
ORD-0008479,2026-12-05,Nairobi,PMS,OMC_A,634.28,634.28,NORMAL,SYNTHETIC_SCENARIO
ORD-0008480,2026-12-05,Nairobi,PMS,OMC_B,996.29,996.29,NORMAL,SYNTHETIC_SCENARIO
ORD-0008481,2026-12-05,Nairobi,PMS,OMC_C,282.57,282.57,NORMAL,SYNTHETIC_SCENARIO
ORD-0008482,2026-12-05,Nairobi,PMS,OMC_D,641.46,641.46,NORMAL,SYNTHETIC_SCENARIO
ORD-0008483,2026-12-05,Nairobi,PMS,OMC_E,146.25,146.25,NORMAL,SYNTHETIC_SCENARIO
ORD-0008484,2026-12-05,Nairobi,PMS,OMC_F,341.71,341.71,HIGH,SYNTHETIC_SCENARIO
ORD-0008485,2026-12-06,Nairobi,PMS,OMC_A,209.43,209.43,NORMAL,SYNTHETIC_SCENARIO
ORD-0008486,2026-12-06,Nairobi,PMS,OMC_B,1165.74,1165.74,NORMAL,SYNTHETIC_SCENARIO
ORD-0008487,2026-12-06,Nairobi,PMS,OMC_C,812.53,812.53,NORMAL,SYNTHETIC_SCENARIO
ORD-0008488,2026-12-06,Nairobi,PMS,OMC_D,307.98,307.98,NORMAL,SYNTHETIC_SCENARIO
ORD-0008489,2026-12-06,Nairobi,PMS,OMC_E,273.27,273.27,HIGH,SYNTHETIC_SCENARIO
ORD-0008490,2026-12-06,Nairobi,PMS,OMC_F,74.3,74.3,NORMAL,SYNTHETIC_SCENARIO
ORD-0008491,2026-12-07,Nairobi,PMS,OMC_A,1376.59,1376.59,NORMAL,SYNTHETIC_SCENARIO
ORD-0008492,2026-12-07,Nairobi,PMS,OMC_B,781.27,781.27,NORMAL,SYNTHETIC_SCENARIO
ORD-0008493,2026-12-07,Nairobi,PMS,OMC_C,696.75,696.75,NORMAL,SYNTHETIC_SCENARIO
ORD-0008494,2026-12-07,Nairobi,PMS,OMC_D,156.18,156.18,NORMAL,SYNTHETIC_SCENARIO
ORD-0008495,2026-12-07,Nairobi,PMS,OMC_E,250.88,250.88,NORMAL,SYNTHETIC_SCENARIO
ORD-0008496,2026-12-07,Nairobi,PMS,OMC_F,338.46,338.46,NORMAL,SYNTHETIC_SCENARIO
ORD-0008497,2026-12-08,Nairobi,PMS,OMC_A,1152.57,1152.57,NORMAL,SYNTHETIC_SCENARIO
ORD-0008498,2026-12-08,Nairobi,PMS,OMC_B,870.61,870.61,NORMAL,SYNTHETIC_SCENARIO
ORD-0008499,2026-12-08,Nairobi,PMS,OMC_C,616.48,616.48,NORMAL,SYNTHETIC_SCENARIO
ORD-0008500,2026-12-08,Nairobi,PMS,OMC_D,338.56,338.56,NORMAL,SYNTHETIC_SCENARIO
ORD-0008501,2026-12-08,Nairobi,PMS,OMC_E,402.81,402.81,NORMAL,SYNTHETIC_SCENARIO
ORD-0008502,2026-12-08,Nairobi,PMS,OMC_F,130.35,130.35,NORMAL,SYNTHETIC_SCENARIO
ORD-0008503,2026-12-09,Nairobi,PMS,OMC_A,635.71,635.71,NORMAL,SYNTHETIC_SCENARIO
ORD-0008504,2026-12-09,Nairobi,PMS,OMC_B,1274.46,1274.46,NORMAL,SYNTHETIC_SCENARIO
ORD-0008505,2026-12-09,Nairobi,PMS,OMC_C,991.61,991.61,NORMAL,SYNTHETIC_SCENARIO
ORD-0008506,2026-12-09,Nairobi,PMS,OMC_D,273.64,273.64,NORMAL,SYNTHETIC_SCENARIO
ORD-0008507,2026-12-09,Nairobi,PMS,OMC_E,27.43,27.43,NORMAL,SYNTHETIC_SCENARIO
ORD-0008508,2026-12-09,Nairobi,PMS,OMC_F,305.46,305.46,NORMAL,SYNTHETIC_SCENARIO
ORD-0008509,2026-12-10,Nairobi,PMS,OMC_A,629.56,629.56,NORMAL,SYNTHETIC_SCENARIO
ORD-0008510,2026-12-10,Nairobi,PMS,OMC_B,1033.27,1033.27,NORMAL,SYNTHETIC_SCENARIO
ORD-0008511,2026-12-10,Nairobi,PMS,OMC_C,770.24,770.24,NORMAL,SYNTHETIC_SCENARIO
ORD-0008512,2026-12-10,Nairobi,PMS,OMC_D,201.42,201.42,NORMAL,SYNTHETIC_SCENARIO
ORD-0008513,2026-12-10,Nairobi,PMS,OMC_E,640.61,640.61,NORMAL,SYNTHETIC_SCENARIO
ORD-0008514,2026-12-10,Nairobi,PMS,OMC_F,452.43,452.43,NORMAL,SYNTHETIC_SCENARIO
ORD-0008515,2026-12-11,Nairobi,PMS,OMC_A,647.74,647.74,HIGH,SYNTHETIC_SCENARIO
ORD-0008516,2026-12-11,Nairobi,PMS,OMC_B,168.29,168.29,NORMAL,SYNTHETIC_SCENARIO
ORD-0008517,2026-12-11,Nairobi,PMS,OMC_C,318.73,318.73,NORMAL,SYNTHETIC_SCENARIO
ORD-0008518,2026-12-11,Nairobi,PMS,OMC_D,329.09,329.09,NORMAL,SYNTHETIC_SCENARIO
ORD-0008519,2026-12-11,Nairobi,PMS,OMC_E,1889.22,1889.22,NORMAL,SYNTHETIC_SCENARIO
ORD-0008520,2026-12-11,Nairobi,PMS,OMC_F,452.51,452.51,HIGH,SYNTHETIC_SCENARIO
ORD-0008521,2026-12-12,Nairobi,PMS,OMC_A,1745.9,1745.9,NORMAL,SYNTHETIC_SCENARIO
ORD-0008522,2026-12-12,Nairobi,PMS,OMC_B,703.71,703.71,NORMAL,SYNTHETIC_SCENARIO
ORD-0008523,2026-12-12,Nairobi,PMS,OMC_C,141.05,141.05,NORMAL,SYNTHETIC_SCENARIO
ORD-0008524,2026-12-12,Nairobi,PMS,OMC_D,518.73,518.73,NORMAL,SYNTHETIC_SCENARIO
ORD-0008525,2026-12-12,Nairobi,PMS,OMC_E,320.37,320.37,NORMAL,SYNTHETIC_SCENARIO
ORD-0008526,2026-12-12,Nairobi,PMS,OMC_F,124.55,124.55,NORMAL,SYNTHETIC_SCENARIO
ORD-0008527,2026-12-13,Nairobi,PMS,OMC_A,875.82,875.82,NORMAL,SYNTHETIC_SCENARIO
ORD-0008528,2026-12-13,Nairobi,PMS,OMC_B,170.68,170.68,NORMAL,SYNTHETIC_SCENARIO
ORD-0008529,2026-12-13,Nairobi,PMS,OMC_C,418.97,418.97,NORMAL,SYNTHETIC_SCENARIO
ORD-0008530,2026-12-13,Nairobi,PMS,OMC_D,417.67,417.67,NORMAL,SYNTHETIC_SCENARIO
ORD-0008531,2026-12-13,Nairobi,PMS,OMC_E,410.46,410.46,NORMAL,SYNTHETIC_SCENARIO
ORD-0008532,2026-12-13,Nairobi,PMS,OMC_F,487.04,487.04,NORMAL,SYNTHETIC_SCENARIO
ORD-0008533,2026-12-14,Nairobi,PMS,OMC_A,1141.36,1141.36,NORMAL,SYNTHETIC_SCENARIO
ORD-0008534,2026-12-14,Nairobi,PMS,OMC_B,1030.02,1030.02,NORMAL,SYNTHETIC_SCENARIO
ORD-0008535,2026-12-14,Nairobi,PMS,OMC_C,389.49,389.49,HIGH,SYNTHETIC_SCENARIO
ORD-0008536,2026-12-14,Nairobi,PMS,OMC_D,307.17,307.17,NORMAL,SYNTHETIC_SCENARIO
ORD-0008537,2026-12-14,Nairobi,PMS,OMC_E,454.65,454.65,NORMAL,SYNTHETIC_SCENARIO
ORD-0008538,2026-12-14,Nairobi,PMS,OMC_F,153.77,153.77,HIGH,SYNTHETIC_SCENARIO
ORD-0008539,2026-12-15,Nairobi,PMS,OMC_A,696.0,696.0,NORMAL,SYNTHETIC_SCENARIO
ORD-0008540,2026-12-15,Nairobi,PMS,OMC_B,1098.05,1098.05,NORMAL,SYNTHETIC_SCENARIO
ORD-0008541,2026-12-15,Nairobi,PMS,OMC_C,903.74,903.74,NORMAL,SYNTHETIC_SCENARIO
ORD-0008542,2026-12-15,Nairobi,PMS,OMC_D,571.97,571.97,NORMAL,SYNTHETIC_SCENARIO
ORD-0008543,2026-12-15,Nairobi,PMS,OMC_E,628.27,628.27,HIGH,SYNTHETIC_SCENARIO
ORD-0008544,2026-12-15,Nairobi,PMS,OMC_F,304.47,304.47,NORMAL,SYNTHETIC_SCENARIO
ORD-0008545,2026-12-16,Nairobi,PMS,OMC_A,662.32,662.32,NORMAL,SYNTHETIC_SCENARIO
ORD-0008546,2026-12-16,Nairobi,PMS,OMC_B,929.42,929.42,NORMAL,SYNTHETIC_SCENARIO
ORD-0008547,2026-12-16,Nairobi,PMS,OMC_C,364.51,364.51,NORMAL,SYNTHETIC_SCENARIO
ORD-0008548,2026-12-16,Nairobi,PMS,OMC_D,1070.13,1070.13,NORMAL,SYNTHETIC_SCENARIO
ORD-0008549,2026-12-16,Nairobi,PMS,OMC_E,350.52,350.52,NORMAL,SYNTHETIC_SCENARIO
ORD-0008550,2026-12-16,Nairobi,PMS,OMC_F,38.45,38.45,NORMAL,SYNTHETIC_SCENARIO
ORD-0008551,2026-12-17,Nairobi,PMS,OMC_A,2175.92,2175.92,NORMAL,SYNTHETIC_SCENARIO
ORD-0008552,2026-12-17,Nairobi,PMS,OMC_B,449.6,449.6,NORMAL,SYNTHETIC_SCENARIO
ORD-0008553,2026-12-17,Nairobi,PMS,OMC_C,312.99,312.99,NORMAL,SYNTHETIC_SCENARIO
ORD-0008554,2026-12-17,Nairobi,PMS,OMC_D,410.67,410.67,HIGH,SYNTHETIC_SCENARIO
ORD-0008555,2026-12-17,Nairobi,PMS,OMC_E,21.62,21.62,NORMAL,SYNTHETIC_SCENARIO
ORD-0008556,2026-12-17,Nairobi,PMS,OMC_F,160.16,160.16,NORMAL,SYNTHETIC_SCENARIO
ORD-0008557,2026-12-18,Nairobi,PMS,OMC_A,878.77,878.77,NORMAL,SYNTHETIC_SCENARIO
ORD-0008558,2026-12-18,Nairobi,PMS,OMC_B,1768.08,1768.08,HIGH,SYNTHETIC_SCENARIO
ORD-0008559,2026-12-18,Nairobi,PMS,OMC_C,454.89,454.89,NORMAL,SYNTHETIC_SCENARIO
ORD-0008560,2026-12-18,Nairobi,PMS,OMC_D,803.51,803.51,NORMAL,SYNTHETIC_SCENARIO
ORD-0008561,2026-12-18,Nairobi,PMS,OMC_E,286.0,286.0,NORMAL,SYNTHETIC_SCENARIO
ORD-0008562,2026-12-18,Nairobi,PMS,OMC_F,1.24,1.24,NORMAL,SYNTHETIC_SCENARIO
ORD-0008563,2026-12-19,Nairobi,PMS,OMC_A,802.28,802.28,NORMAL,SYNTHETIC_SCENARIO
ORD-0008564,2026-12-19,Nairobi,PMS,OMC_B,1273.74,1273.74,NORMAL,SYNTHETIC_SCENARIO
ORD-0008565,2026-12-19,Nairobi,PMS,OMC_C,353.7,353.7,NORMAL,SYNTHETIC_SCENARIO
ORD-0008566,2026-12-19,Nairobi,PMS,OMC_D,662.64,662.64,NORMAL,SYNTHETIC_SCENARIO
ORD-0008567,2026-12-19,Nairobi,PMS,OMC_E,310.33,310.33,NORMAL,SYNTHETIC_SCENARIO
ORD-0008568,2026-12-19,Nairobi,PMS,OMC_F,32.85,32.85,NORMAL,SYNTHETIC_SCENARIO
ORD-0008569,2026-12-20,Nairobi,PMS,OMC_A,1080.77,1080.77,NORMAL,SYNTHETIC_SCENARIO
ORD-0008570,2026-12-20,Nairobi,PMS,OMC_B,409.8,409.8,NORMAL,SYNTHETIC_SCENARIO
ORD-0008571,2026-12-20,Nairobi,PMS,OMC_C,454.18,454.18,NORMAL,SYNTHETIC_SCENARIO
ORD-0008572,2026-12-20,Nairobi,PMS,OMC_D,423.59,423.59,NORMAL,SYNTHETIC_SCENARIO
ORD-0008573,2026-12-20,Nairobi,PMS,OMC_E,707.4,707.4,NORMAL,SYNTHETIC_SCENARIO
ORD-0008574,2026-12-20,Nairobi,PMS,OMC_F,549.91,549.91,NORMAL,SYNTHETIC_SCENARIO
ORD-0008575,2026-12-21,Nairobi,PMS,OMC_A,1187.86,1187.86,NORMAL,SYNTHETIC_SCENARIO
ORD-0008576,2026-12-21,Nairobi,PMS,OMC_B,142.7,142.7,NORMAL,SYNTHETIC_SCENARIO
ORD-0008577,2026-12-21,Nairobi,PMS,OMC_C,1629.54,1629.54,NORMAL,SYNTHETIC_SCENARIO
ORD-0008578,2026-12-21,Nairobi,PMS,OMC_D,405.29,405.29,NORMAL,SYNTHETIC_SCENARIO
ORD-0008579,2026-12-21,Nairobi,PMS,OMC_E,67.17,67.17,NORMAL,SYNTHETIC_SCENARIO
ORD-0008580,2026-12-21,Nairobi,PMS,OMC_F,119.85,119.85,NORMAL,SYNTHETIC_SCENARIO
ORD-0008581,2026-12-22,Nairobi,PMS,OMC_A,1101.58,1101.58,NORMAL,SYNTHETIC_SCENARIO
ORD-0008582,2026-12-22,Nairobi,PMS,OMC_B,1359.28,1359.28,NORMAL,SYNTHETIC_SCENARIO
ORD-0008583,2026-12-22,Nairobi,PMS,OMC_C,297.13,297.13,NORMAL,SYNTHETIC_SCENARIO
ORD-0008584,2026-12-22,Nairobi,PMS,OMC_D,420.56,420.56,NORMAL,SYNTHETIC_SCENARIO
ORD-0008585,2026-12-22,Nairobi,PMS,OMC_E,400.67,400.67,NORMAL,SYNTHETIC_SCENARIO
ORD-0008586,2026-12-22,Nairobi,PMS,OMC_F,22.44,22.44,NORMAL,SYNTHETIC_SCENARIO
ORD-0008587,2026-12-23,Nairobi,PMS,OMC_A,730.26,730.26,HIGH,SYNTHETIC_SCENARIO
ORD-0008588,2026-12-23,Nairobi,PMS,OMC_B,366.43,366.43,NORMAL,SYNTHETIC_SCENARIO
ORD-0008589,2026-12-23,Nairobi,PMS,OMC_C,659.72,659.72,NORMAL,SYNTHETIC_SCENARIO
ORD-0008590,2026-12-23,Nairobi,PMS,OMC_D,327.23,327.23,NORMAL,SYNTHETIC_SCENARIO
ORD-0008591,2026-12-23,Nairobi,PMS,OMC_E,1503.9,1503.9,NORMAL,SYNTHETIC_SCENARIO
ORD-0008592,2026-12-23,Nairobi,PMS,OMC_F,114.55,114.55,NORMAL,SYNTHETIC_SCENARIO
ORD-0008593,2026-12-24,Nairobi,PMS,OMC_A,595.56,595.56,NORMAL,SYNTHETIC_SCENARIO
ORD-0008594,2026-12-24,Nairobi,PMS,OMC_B,1049.23,1049.23,NORMAL,SYNTHETIC_SCENARIO
ORD-0008595,2026-12-24,Nairobi,PMS,OMC_C,827.77,827.77,HIGH,SYNTHETIC_SCENARIO
ORD-0008596,2026-12-24,Nairobi,PMS,OMC_D,585.74,585.74,NORMAL,SYNTHETIC_SCENARIO
ORD-0008597,2026-12-24,Nairobi,PMS,OMC_E,370.73,370.73,NORMAL,SYNTHETIC_SCENARIO
ORD-0008598,2026-12-24,Nairobi,PMS,OMC_F,136.31,136.31,NORMAL,SYNTHETIC_SCENARIO
ORD-0008599,2026-12-25,Nairobi,PMS,OMC_A,1763.28,1763.28,NORMAL,SYNTHETIC_SCENARIO
ORD-0008600,2026-12-25,Nairobi,PMS,OMC_B,1466.34,1466.34,NORMAL,SYNTHETIC_SCENARIO
ORD-0008601,2026-12-25,Nairobi,PMS,OMC_C,434.29,434.29,NORMAL,SYNTHETIC_SCENARIO
ORD-0008602,2026-12-25,Nairobi,PMS,OMC_D,147.61,147.61,NORMAL,SYNTHETIC_SCENARIO
ORD-0008603,2026-12-25,Nairobi,PMS,OMC_E,202.16,202.16,NORMAL,SYNTHETIC_SCENARIO
ORD-0008604,2026-12-25,Nairobi,PMS,OMC_F,65.53,65.53,NORMAL,SYNTHETIC_SCENARIO
ORD-0008605,2026-12-26,Nairobi,PMS,OMC_A,483.65,483.65,NORMAL,SYNTHETIC_SCENARIO
ORD-0008606,2026-12-26,Nairobi,PMS,OMC_B,1056.87,1056.87,NORMAL,SYNTHETIC_SCENARIO
ORD-0008607,2026-12-26,Nairobi,PMS,OMC_C,382.8,382.8,HIGH,SYNTHETIC_SCENARIO
ORD-0008608,2026-12-26,Nairobi,PMS,OMC_D,598.95,598.95,NORMAL,SYNTHETIC_SCENARIO
ORD-0008609,2026-12-26,Nairobi,PMS,OMC_E,753.34,753.34,NORMAL,SYNTHETIC_SCENARIO
ORD-0008610,2026-12-26,Nairobi,PMS,OMC_F,70.6,70.6,NORMAL,SYNTHETIC_SCENARIO
ORD-0008611,2026-12-27,Nairobi,PMS,OMC_A,836.59,836.59,NORMAL,SYNTHETIC_SCENARIO
ORD-0008612,2026-12-27,Nairobi,PMS,OMC_B,1202.17,1202.17,NORMAL,SYNTHETIC_SCENARIO
ORD-0008613,2026-12-27,Nairobi,PMS,OMC_C,245.11,245.11,NORMAL,SYNTHETIC_SCENARIO
ORD-0008614,2026-12-27,Nairobi,PMS,OMC_D,515.72,515.72,NORMAL,SYNTHETIC_SCENARIO
ORD-0008615,2026-12-27,Nairobi,PMS,OMC_E,68.73,68.73,NORMAL,SYNTHETIC_SCENARIO
ORD-0008616,2026-12-27,Nairobi,PMS,OMC_F,294.81,294.81,NORMAL,SYNTHETIC_SCENARIO
ORD-0008617,2026-12-28,Nairobi,PMS,OMC_A,689.1,689.1,NORMAL,SYNTHETIC_SCENARIO
ORD-0008618,2026-12-28,Nairobi,PMS,OMC_B,107.78,107.78,NORMAL,SYNTHETIC_SCENARIO
ORD-0008619,2026-12-28,Nairobi,PMS,OMC_C,462.11,462.11,NORMAL,SYNTHETIC_SCENARIO
ORD-0008620,2026-12-28,Nairobi,PMS,OMC_D,1286.85,1286.85,NORMAL,SYNTHETIC_SCENARIO
ORD-0008621,2026-12-28,Nairobi,PMS,OMC_E,11.95,11.95,HIGH,SYNTHETIC_SCENARIO
ORD-0008622,2026-12-28,Nairobi,PMS,OMC_F,992.46,992.46,NORMAL,SYNTHETIC_SCENARIO
ORD-0008623,2026-12-29,Nairobi,PMS,OMC_A,859.68,859.68,HIGH,SYNTHETIC_SCENARIO
ORD-0008624,2026-12-29,Nairobi,PMS,OMC_B,1181.67,1181.67,NORMAL,SYNTHETIC_SCENARIO
ORD-0008625,2026-12-29,Nairobi,PMS,OMC_C,271.74,271.74,NORMAL,SYNTHETIC_SCENARIO
ORD-0008626,2026-12-29,Nairobi,PMS,OMC_D,1043.15,1043.15,NORMAL,SYNTHETIC_SCENARIO
ORD-0008627,2026-12-29,Nairobi,PMS,OMC_E,203.17,203.17,NORMAL,SYNTHETIC_SCENARIO
ORD-0008628,2026-12-29,Nairobi,PMS,OMC_F,213.97,213.97,HIGH,SYNTHETIC_SCENARIO
ORD-0008629,2026-12-30,Nairobi,PMS,OMC_A,785.24,785.24,NORMAL,SYNTHETIC_SCENARIO
ORD-0008630,2026-12-30,Nairobi,PMS,OMC_B,589.1,589.1,NORMAL,SYNTHETIC_SCENARIO
ORD-0008631,2026-12-30,Nairobi,PMS,OMC_C,564.59,564.59,NORMAL,SYNTHETIC_SCENARIO
ORD-0008632,2026-12-30,Nairobi,PMS,OMC_D,179.93,179.93,NORMAL,SYNTHETIC_SCENARIO
ORD-0008633,2026-12-30,Nairobi,PMS,OMC_E,1502.75,1502.75,NORMAL,SYNTHETIC_SCENARIO
ORD-0008634,2026-12-30,Nairobi,PMS,OMC_F,63.55,63.55,NORMAL,SYNTHETIC_SCENARIO
