date,record_status,depot,product,trucks_requested,trucks_loaded,avg_truck_turnaround_min,queue_time_min,delayed_trucks,dispatch_m3,loading_bays_available,loading_capacity_m3,event_label
2023-05-03,SIMULATED_HISTORY,Nakuru,DPK,1,1,49.9,7.9,0,6.55,4,3200.0,NORMAL
2023-05-04,SIMULATED_HISTORY,Nakuru,DPK,1,1,43.3,1.3,0,6.33,4,3200.0,NORMAL
2023-05-05,SIMULATED_HISTORY,Nakuru,DPK,1,1,52.2,10.2,0,6.87,4,3200.0,NORMAL
2023-05-06,SIMULATED_HISTORY,Nakuru,DPK,1,1,56.2,14.2,0,6.08,4,3200.0,NORMAL
2023-05-07,SIMULATED_HISTORY,Nakuru,DPK,1,1,50.1,8.1,0,5.33,4,3200.0,NORMAL
2023-05-08,SIMULATED_HISTORY,Nakuru,DPK,1,1,60.0,18.0,0,6.44,4,3200.0,NORMAL
2023-05-09,SIMULATED_HISTORY,Nakuru,DPK,1,1,46.8,4.8,0,6.39,4,3200.0,NORMAL
2023-05-10,SIMULATED_HISTORY,Nakuru,DPK,1,1,58.2,16.2,0,7.16,4,3200.0,NORMAL
2023-05-11,SIMULATED_HISTORY,Nakuru,DPK,1,1,44.2,2.2,0,7.27,4,3200.0,NORMAL
2023-05-12,SIMULATED_HISTORY,Nakuru,DPK,1,1,46.3,4.3,0,7.23,4,3200.0,NORMAL
2023-05-13,SIMULATED_HISTORY,Nakuru,DPK,1,1,60.6,18.6,0,6.15,4,3200.0,NORMAL
2023-05-14,SIMULATED_HISTORY,Nakuru,DPK,1,1,48.2,6.2,0,5.36,4,3200.0,NORMAL
2023-05-15,SIMULATED_HISTORY,Nakuru,DPK,1,1,38.2,0.0,0,6.03,4,3200.0,NORMAL
2023-05-16,SIMULATED_HISTORY,Nakuru,DPK,1,1,41.1,0.0,0,6.71,4,3200.0,NORMAL
2023-05-17,SIMULATED_HISTORY,Nakuru,DPK,1,1,52.2,10.2,0,6.5,4,3200.0,NORMAL
2023-05-18,SIMULATED_HISTORY,Nakuru,DPK,1,1,53.7,11.7,0,5.94,4,3200.0,NORMAL
2023-05-19,SIMULATED_HISTORY,Nakuru,DPK,1,1,48.9,6.9,0,6.97,4,3200.0,NORMAL
2023-05-20,SIMULATED_HISTORY,Nakuru,DPK,1,1,42.0,0.0,0,5.83,4,3200.0,NORMAL
2023-05-21,SIMULATED_HISTORY,Nakuru,DPK,1,1,44.8,2.8,0,5.81,4,3200.0,NORMAL
2023-05-22,SIMULATED_HISTORY,Nakuru,DPK,1,1,52.7,10.7,0,6.28,4,3200.0,NORMAL
2023-05-23,SIMULATED_HISTORY,Nakuru,DPK,1,1,46.7,4.7,0,6.39,4,3200.0,NORMAL
2023-05-24,SIMULATED_HISTORY,Nakuru,DPK,1,1,56.6,14.6,0,6.82,4,3200.0,NORMAL
2023-05-25,SIMULATED_HISTORY,Nakuru,DPK,1,1,49.9,7.9,0,7.39,4,3200.0,NORMAL
2023-05-26,SIMULATED_HISTORY,Nakuru,DPK,1,1,52.8,10.8,0,6.42,4,3200.0,NORMAL
2023-05-27,SIMULATED_HISTORY,Nakuru,DPK,1,1,48.1,6.1,0,6.47,4,3200.0,NORMAL
2023-05-28,SIMULATED_HISTORY,Nakuru,DPK,1,1,44.7,2.7,0,5.49,4,3200.0,NORMAL
2023-05-29,SIMULATED_HISTORY,Nakuru,DPK,1,1,51.7,9.7,0,6.61,4,3200.0,NORMAL
2023-05-30,SIMULATED_HISTORY,Nakuru,DPK,1,1,45.4,3.4,0,5.76,4,3200.0,NORMAL
2023-05-31,SIMULATED_HISTORY,Nakuru,DPK,1,1,53.6,11.6,0,7.08,4,3200.0,DATA_LATENCY_INCIDENT
2023-06-01,SIMULATED_HISTORY,Nakuru,DPK,1,1,49.6,7.6,0,7.0,4,3200.0,NORMAL
2023-06-02,SIMULATED_HISTORY,Nakuru,DPK,1,1,51.2,9.2,0,7.24,4,3200.0,NORMAL
2023-06-03,SIMULATED_HISTORY,Nakuru,DPK,1,1,48.7,6.7,0,6.74,4,3200.0,NORMAL
2023-06-04,SIMULATED_HISTORY,Nakuru,DPK,1,1,44.2,2.2,0,5.52,4,3200.0,NORMAL
2023-06-05,SIMULATED_HISTORY,Nakuru,DPK,1,1,42.2,0.2,0,7.58,4,3200.0,NORMAL
2023-06-06,SIMULATED_HISTORY,Nakuru,DPK,1,1,47.4,5.4,0,7.7,4,3200.0,NORMAL
2023-06-07,SIMULATED_HISTORY,Nakuru,DPK,1,1,49.8,7.8,0,7.01,4,3200.0,NORMAL
2023-06-08,SIMULATED_HISTORY,Nakuru,DPK,1,1,46.3,4.3,0,7.38,4,3200.0,NORMAL
2023-06-09,SIMULATED_HISTORY,Nakuru,DPK,1,1,48.0,6.0,0,7.77,4,3200.0,NORMAL
2023-06-10,SIMULATED_HISTORY,Nakuru,DPK,1,1,60.2,18.2,0,6.43,4,3200.0,NORMAL
2023-06-11,SIMULATED_HISTORY,Nakuru,DPK,1,1,54.5,12.5,0,6.39,4,3200.0,NORMAL
2023-06-12,SIMULATED_HISTORY,Nakuru,DPK,1,1,51.5,9.5,0,6.84,4,3200.0,NORMAL
2023-06-13,SIMULATED_HISTORY,Nakuru,DPK,1,1,45.2,3.2,0,6.47,4,3200.0,NORMAL
2023-06-14,SIMULATED_HISTORY,Nakuru,DPK,1,1,35.0,0.0,0,6.43,4,3200.0,NORMAL
2023-06-15,SIMULATED_HISTORY,Nakuru,DPK,1,1,35.0,0.0,0,6.91,4,3200.0,NORMAL
2023-06-16,SIMULATED_HISTORY,Nakuru,DPK,1,1,48.0,6.0,0,7.19,4,3200.0,NORMAL
2023-06-17,SIMULATED_HISTORY,Nakuru,DPK,1,1,46.3,4.3,0,6.28,4,3200.0,NORMAL
2023-06-18,SIMULATED_HISTORY,Nakuru,DPK,1,1,58.9,16.9,0,5.7,4,3200.0,NORMAL
2023-06-19,SIMULATED_HISTORY,Nakuru,DPK,1,1,95.7,53.7,0,7.33,3,2400.0,LOADING_BAY_OUTAGE
2023-06-20,SIMULATED_HISTORY,Nakuru,DPK,1,1,59.8,17.8,0,8.2,4,3200.0,NORMAL
2023-06-21,SIMULATED_HISTORY,Nakuru,DPK,1,1,47.4,5.4,0,7.68,4,3200.0,NORMAL
2023-06-22,SIMULATED_HISTORY,Nakuru,DPK,1,1,46.3,4.3,0,6.59,4,3200.0,NORMAL
2023-06-23,SIMULATED_HISTORY,Nakuru,DPK,1,1,65.9,23.9,0,7.46,4,3200.0,NORMAL
2023-06-24,SIMULATED_HISTORY,Nakuru,DPK,1,1,40.0,0.0,0,5.85,4,3200.0,NORMAL
2023-06-25,SIMULATED_HISTORY,Nakuru,DPK,1,1,43.5,1.5,0,6.48,4,3200.0,NORMAL
2023-06-26,SIMULATED_HISTORY,Nakuru,DPK,1,1,52.0,10.0,0,6.87,4,3200.0,NORMAL
2023-06-27,SIMULATED_HISTORY,Nakuru,DPK,1,1,46.4,4.4,0,6.41,4,3200.0,NORMAL
2023-06-28,SIMULATED_HISTORY,Nakuru,DPK,1,1,53.9,11.9,0,6.89,4,3200.0,NORMAL
2023-06-29,SIMULATED_HISTORY,Nakuru,DPK,1,1,62.0,20.0,0,6.91,4,3200.0,NORMAL
2023-06-30,SIMULATED_HISTORY,Nakuru,DPK,1,1,47.7,5.7,0,6.84,4,3200.0,NORMAL
2023-07-01,SIMULATED_HISTORY,Nakuru,DPK,1,1,55.4,13.4,0,6.78,4,3200.0,NORMAL
2023-07-02,SIMULATED_HISTORY,Nakuru,DPK,1,1,62.6,20.6,0,5.66,4,3200.0,NORMAL
2023-07-03,SIMULATED_HISTORY,Nakuru,DPK,1,1,54.0,12.0,0,7.93,4,3200.0,NORMAL
2023-07-04,SIMULATED_HISTORY,Nakuru,DPK,1,1,46.5,4.5,0,6.56,4,3200.0,NORMAL
2023-07-05,SIMULATED_HISTORY,Nakuru,DPK,1,1,48.6,6.6,0,7.08,4,3200.0,NORMAL
2023-07-06,SIMULATED_HISTORY,Nakuru,DPK,1,1,46.2,4.2,0,7.17,4,3200.0,NORMAL
2023-07-07,SIMULATED_HISTORY,Nakuru,DPK,1,1,43.7,1.7,0,7.54,4,3200.0,NORMAL
2023-07-08,SIMULATED_HISTORY,Nakuru,DPK,1,1,89.4,47.4,0,7.06,3,2400.0,LOADING_BAY_OUTAGE
2023-07-09,SIMULATED_HISTORY,Nakuru,DPK,1,1,45.5,3.5,0,5.93,4,3200.0,NORMAL
2023-07-10,SIMULATED_HISTORY,Nakuru,DPK,1,1,45.3,3.3,0,7.01,4,3200.0,NORMAL
2023-07-11,SIMULATED_HISTORY,Nakuru,DPK,1,1,45.9,3.9,0,7.85,4,3200.0,NORMAL
2023-07-12,SIMULATED_HISTORY,Nakuru,DPK,1,1,52.4,10.4,0,7.44,4,3200.0,NORMAL
2023-07-13,SIMULATED_HISTORY,Nakuru,DPK,1,1,43.7,1.7,0,7.49,4,3200.0,NORMAL
2023-07-14,SIMULATED_HISTORY,Nakuru,DPK,1,1,44.7,2.7,0,7.41,4,3200.0,NORMAL
2023-07-15,SIMULATED_HISTORY,Nakuru,DPK,1,1,45.1,3.1,0,6.32,4,3200.0,NORMAL
2023-07-16,SIMULATED_HISTORY,Nakuru,DPK,1,1,104.7,62.7,0,6.51,3,2400.0,LOADING_BAY_OUTAGE
2023-07-17,SIMULATED_HISTORY,Nakuru,DPK,1,1,35.0,0.0,0,6.54,4,3200.0,NORMAL
2023-07-18,SIMULATED_HISTORY,Nakuru,DPK,1,1,50.0,8.0,0,7.35,4,3200.0,NORMAL
2023-07-19,SIMULATED_HISTORY,Nakuru,DPK,1,1,48.1,6.1,0,7.18,4,3200.0,NORMAL
2023-07-20,SIMULATED_HISTORY,Nakuru,DPK,1,1,51.7,9.7,0,7.11,4,3200.0,NORMAL
2023-07-21,SIMULATED_HISTORY,Nakuru,DPK,1,1,59.1,17.1,0,7.33,4,3200.0,NORMAL
2023-07-22,SIMULATED_HISTORY,Nakuru,DPK,1,1,39.9,0.0,0,6.45,4,3200.0,NORMAL
2023-07-23,SIMULATED_HISTORY,Nakuru,DPK,1,1,41.3,0.0,0,6.23,4,3200.0,NORMAL
2023-07-24,SIMULATED_HISTORY,Nakuru,DPK,1,1,45.9,3.9,0,6.89,4,3200.0,NORMAL
2023-07-25,SIMULATED_HISTORY,Nakuru,DPK,1,1,52.0,10.0,0,7.73,4,3200.0,NORMAL
2023-07-26,SIMULATED_HISTORY,Nakuru,DPK,1,1,53.0,11.0,0,6.83,4,3200.0,NORMAL
2023-07-27,SIMULATED_HISTORY,Nakuru,DPK,1,1,38.3,0.0,0,7.43,4,3200.0,NORMAL
2023-07-28,SIMULATED_HISTORY,Nakuru,DPK,1,1,42.6,0.6,0,7.82,4,3200.0,NORMAL
2023-07-29,SIMULATED_HISTORY,Nakuru,DPK,1,1,47.8,5.8,0,6.87,4,3200.0,NORMAL
2023-07-30,SIMULATED_HISTORY,Nakuru,DPK,1,1,50.9,8.9,0,6.34,4,3200.0,PLANNED_PIPELINE_MAINTENANCE
2023-07-31,SIMULATED_HISTORY,Nakuru,DPK,1,1,55.1,13.1,0,7.43,4,3200.0,PLANNED_PIPELINE_MAINTENANCE
2023-08-01,SIMULATED_HISTORY,Nakuru,DPK,1,1,61.6,19.6,0,6.4,4,3200.0,NORMAL
2023-08-02,SIMULATED_HISTORY,Nakuru,DPK,1,1,54.2,12.2,0,6.72,4,3200.0,NORMAL
2023-08-03,SIMULATED_HISTORY,Nakuru,DPK,1,1,46.9,4.9,0,6.94,4,3200.0,NORMAL
2023-08-04,SIMULATED_HISTORY,Nakuru,DPK,1,1,54.8,12.8,0,6.89,4,3200.0,NORMAL
2023-08-05,SIMULATED_HISTORY,Nakuru,DPK,1,1,54.8,12.8,0,5.94,4,3200.0,NORMAL
2023-08-06,SIMULATED_HISTORY,Nakuru,DPK,1,1,42.0,0.0,0,5.87,4,3200.0,NORMAL
2023-08-07,SIMULATED_HISTORY,Nakuru,DPK,1,1,57.9,15.9,0,6.07,4,3200.0,NORMAL
2023-08-08,SIMULATED_HISTORY,Nakuru,DPK,1,1,60.7,18.7,0,6.78,4,3200.0,NORMAL
2023-08-09,SIMULATED_HISTORY,Nakuru,DPK,1,1,48.0,6.0,0,7.21,4,3200.0,NORMAL
2023-08-10,SIMULATED_HISTORY,Nakuru,DPK,1,1,49.3,7.3,0,6.13,4,3200.0,NORMAL
2023-08-11,SIMULATED_HISTORY,Nakuru,DPK,1,1,55.0,13.0,0,7.09,4,3200.0,NORMAL
2023-08-12,SIMULATED_HISTORY,Nakuru,DPK,1,1,54.2,12.2,0,6.28,4,3200.0,NORMAL
2023-08-13,SIMULATED_HISTORY,Nakuru,DPK,1,1,58.7,16.7,0,5.09,4,3200.0,NORMAL
2023-08-14,SIMULATED_HISTORY,Nakuru,DPK,1,1,51.8,9.8,0,6.35,4,3200.0,NORMAL
2023-08-15,SIMULATED_HISTORY,Nakuru,DPK,1,1,49.1,7.1,0,6.32,4,3200.0,NORMAL
2023-08-16,SIMULATED_HISTORY,Nakuru,DPK,1,1,48.2,6.2,0,6.53,4,3200.0,NORMAL
2023-08-17,SIMULATED_HISTORY,Nakuru,DPK,1,1,43.0,1.0,0,6.11,4,3200.0,NORMAL
2023-08-18,SIMULATED_HISTORY,Nakuru,DPK,1,1,53.8,11.8,0,6.46,4,3200.0,NORMAL
2023-08-19,SIMULATED_HISTORY,Nakuru,DPK,1,1,47.0,5.0,0,6.46,4,3200.0,NORMAL
2023-08-20,SIMULATED_HISTORY,Nakuru,DPK,1,1,47.6,5.6,0,5.35,4,3200.0,NORMAL
2023-08-21,SIMULATED_HISTORY,Nakuru,DPK,1,1,44.7,2.7,0,6.51,4,3200.0,NORMAL
2023-08-22,SIMULATED_HISTORY,Nakuru,DPK,1,1,45.8,3.8,0,5.83,4,3200.0,NORMAL
2023-08-23,SIMULATED_HISTORY,Nakuru,DPK,1,1,43.5,1.5,0,6.11,4,3200.0,NORMAL
2023-08-24,SIMULATED_HISTORY,Nakuru,DPK,1,1,55.0,13.0,0,7.3,4,3200.0,NORMAL
2023-08-25,SIMULATED_HISTORY,Nakuru,DPK,1,1,53.9,11.9,0,6.99,4,3200.0,NORMAL
2023-08-26,SIMULATED_HISTORY,Nakuru,DPK,1,1,50.9,8.9,0,5.88,4,3200.0,NORMAL
2023-08-27,SIMULATED_HISTORY,Nakuru,DPK,1,1,56.0,14.0,0,5.32,4,3200.0,NORMAL
2023-08-28,SIMULATED_HISTORY,Nakuru,DPK,1,1,56.0,14.0,0,6.6,4,3200.0,NORMAL
2023-08-29,SIMULATED_HISTORY,Nakuru,DPK,1,1,52.7,10.7,0,6.99,4,3200.0,NORMAL
2023-08-30,SIMULATED_HISTORY,Nakuru,DPK,1,1,47.9,5.9,0,5.95,4,3200.0,NORMAL
2023-08-31,SIMULATED_HISTORY,Nakuru,DPK,1,1,53.0,11.0,0,6.62,4,3200.0,NORMAL
2023-09-01,SIMULATED_HISTORY,Nakuru,DPK,1,1,44.9,2.9,0,5.91,4,3200.0,NORMAL
2023-09-02,SIMULATED_HISTORY,Nakuru,DPK,1,1,43.8,1.8,0,5.57,4,3200.0,NORMAL
2023-09-03,SIMULATED_HISTORY,Nakuru,DPK,1,1,40.7,0.0,0,5.44,4,3200.0,NORMAL
2023-09-04,SIMULATED_HISTORY,Nakuru,DPK,1,1,49.0,7.0,0,5.91,4,3200.0,NORMAL
2023-09-05,SIMULATED_HISTORY,Nakuru,DPK,1,1,48.1,6.1,0,6.72,4,3200.0,UNPLANNED_PUMP_FAILURE
2023-09-06,SIMULATED_HISTORY,Nakuru,DPK,1,1,57.3,15.3,0,6.86,4,3200.0,NORMAL
2023-09-07,SIMULATED_HISTORY,Nakuru,DPK,1,1,39.2,0.0,0,6.25,4,3200.0,NORMAL
2023-09-08,SIMULATED_HISTORY,Nakuru,DPK,1,1,50.6,8.6,0,5.9,4,3200.0,NORMAL
2023-09-09,SIMULATED_HISTORY,Nakuru,DPK,1,1,52.6,10.6,0,6.51,4,3200.0,NORMAL
2023-09-10,SIMULATED_HISTORY,Nakuru,DPK,1,1,50.1,8.1,0,5.47,4,3200.0,NORMAL
2023-09-11,SIMULATED_HISTORY,Nakuru,DPK,1,1,45.3,3.3,0,6.11,4,3200.0,NORMAL
2023-09-12,SIMULATED_HISTORY,Nakuru,DPK,1,1,54.6,12.6,0,6.39,4,3200.0,NORMAL
2023-09-13,SIMULATED_HISTORY,Nakuru,DPK,1,1,46.5,4.5,0,5.96,4,3200.0,NORMAL
2023-09-14,SIMULATED_HISTORY,Nakuru,DPK,1,1,55.2,13.2,0,6.34,4,3200.0,NORMAL
2023-09-15,SIMULATED_HISTORY,Nakuru,DPK,1,1,50.0,8.0,0,7.19,4,3200.0,NORMAL
2023-09-16,SIMULATED_HISTORY,Nakuru,DPK,1,1,60.2,18.2,0,5.48,4,3200.0,NORMAL
2023-09-17,SIMULATED_HISTORY,Nakuru,DPK,1,1,62.6,20.6,0,4.93,4,3200.0,NORMAL
2023-09-18,SIMULATED_HISTORY,Nakuru,DPK,1,1,40.2,0.0,0,5.99,4,3200.0,NORMAL
2023-09-19,SIMULATED_HISTORY,Nakuru,DPK,1,1,59.3,17.3,0,5.28,4,3200.0,NORMAL
2023-09-20,SIMULATED_HISTORY,Nakuru,DPK,1,1,44.5,2.5,0,5.9,4,3200.0,NORMAL
2023-09-21,SIMULATED_HISTORY,Nakuru,DPK,1,1,48.3,6.3,0,6.32,4,3200.0,NORMAL
2023-09-22,SIMULATED_HISTORY,Nakuru,DPK,1,1,55.4,13.4,0,6.11,4,3200.0,NORMAL
2023-09-23,SIMULATED_HISTORY,Nakuru,DPK,1,1,51.0,9.0,0,5.59,4,3200.0,NORMAL
2023-09-24,SIMULATED_HISTORY,Nakuru,DPK,1,1,48.8,6.8,0,5.0,4,3200.0,NORMAL
2023-09-25,SIMULATED_HISTORY,Nakuru,DPK,1,1,46.7,4.7,0,6.73,4,3200.0,NORMAL
2023-09-26,SIMULATED_HISTORY,Nakuru,DPK,1,1,56.0,14.0,0,6.49,4,3200.0,NORMAL
2023-09-27,SIMULATED_HISTORY,Nakuru,DPK,1,1,55.1,13.1,0,6.84,4,3200.0,NORMAL
2023-09-28,SIMULATED_HISTORY,Nakuru,DPK,1,1,49.4,7.4,0,6.89,4,3200.0,NORMAL
2023-09-29,SIMULATED_HISTORY,Nakuru,DPK,1,1,52.5,10.5,0,7.5,4,3200.0,DATA_LATENCY_INCIDENT
2023-09-30,SIMULATED_HISTORY,Nakuru,DPK,1,1,42.1,0.1,0,5.45,4,3200.0,NORMAL
2023-10-01,SIMULATED_HISTORY,Nakuru,DPK,1,1,48.0,6.0,0,5.54,4,3200.0,NORMAL
2023-10-02,SIMULATED_HISTORY,Nakuru,DPK,1,1,47.0,5.0,0,6.95,4,3200.0,NORMAL
2023-10-03,SIMULATED_HISTORY,Nakuru,DPK,1,1,61.9,19.9,0,6.8,4,3200.0,NORMAL
2023-10-04,SIMULATED_HISTORY,Nakuru,DPK,1,1,35.0,0.0,0,6.15,4,3200.0,NORMAL
2023-10-05,SIMULATED_HISTORY,Nakuru,DPK,1,1,40.2,0.0,0,6.97,4,3200.0,NORMAL
2023-10-06,SIMULATED_HISTORY,Nakuru,DPK,1,1,50.8,8.8,0,6.95,4,3200.0,NORMAL
2023-10-07,SIMULATED_HISTORY,Nakuru,DPK,1,1,47.7,5.7,0,6.12,4,3200.0,NORMAL
2023-10-08,SIMULATED_HISTORY,Nakuru,DPK,1,1,52.8,10.8,0,5.72,4,3200.0,NORMAL
2023-10-09,SIMULATED_HISTORY,Nakuru,DPK,1,1,50.8,8.8,0,6.75,4,3200.0,NORMAL
2023-10-10,SIMULATED_HISTORY,Nakuru,DPK,1,1,41.1,0.0,0,5.9,4,3200.0,NORMAL
2023-10-11,SIMULATED_HISTORY,Nakuru,DPK,1,1,61.2,19.2,0,6.77,4,3200.0,NORMAL
2023-10-12,SIMULATED_HISTORY,Nakuru,DPK,1,1,54.7,12.7,0,6.37,4,3200.0,NORMAL
2023-10-13,SIMULATED_HISTORY,Nakuru,DPK,1,1,42.9,0.9,0,7.0,4,3200.0,NORMAL
2023-10-14,SIMULATED_HISTORY,Nakuru,DPK,1,1,50.6,8.6,0,5.82,4,3200.0,NORMAL
2023-10-15,SIMULATED_HISTORY,Nakuru,DPK,1,1,62.4,20.4,0,5.36,4,3200.0,NORMAL
2023-10-16,SIMULATED_HISTORY,Nakuru,DPK,1,1,46.9,4.9,0,6.53,4,3200.0,NORMAL
2023-10-17,SIMULATED_HISTORY,Nakuru,DPK,1,1,48.3,6.3,0,7.11,4,3200.0,NORMAL
2023-10-18,SIMULATED_HISTORY,Nakuru,DPK,1,1,46.4,4.4,0,6.39,4,3200.0,NORMAL
2023-10-19,SIMULATED_HISTORY,Nakuru,DPK,1,1,49.8,7.8,0,7.12,4,3200.0,NORMAL
2023-10-20,SIMULATED_HISTORY,Nakuru,DPK,1,1,48.1,6.1,0,6.71,4,3200.0,NORMAL
2023-10-21,SIMULATED_HISTORY,Nakuru,DPK,1,1,65.8,23.8,0,5.92,4,3200.0,NORMAL
2023-10-22,SIMULATED_HISTORY,Nakuru,DPK,1,1,55.4,13.4,0,5.95,4,3200.0,NORMAL
2023-10-23,SIMULATED_HISTORY,Nakuru,DPK,1,1,40.6,0.0,0,6.32,4,3200.0,NORMAL
2023-10-24,SIMULATED_HISTORY,Nakuru,DPK,1,1,60.7,18.7,0,6.7,4,3200.0,NORMAL
2023-10-25,SIMULATED_HISTORY,Nakuru,DPK,1,1,35.0,0.0,0,7.03,4,3200.0,NORMAL
2023-10-26,SIMULATED_HISTORY,Nakuru,DPK,1,1,59.4,17.4,0,6.44,4,3200.0,NORMAL
2023-10-27,SIMULATED_HISTORY,Nakuru,DPK,1,1,55.2,13.2,0,7.15,4,3200.0,NORMAL
2023-10-28,SIMULATED_HISTORY,Nakuru,DPK,1,1,49.7,7.7,0,7.02,4,3200.0,NORMAL
2023-10-29,SIMULATED_HISTORY,Nakuru,DPK,1,1,54.3,12.3,0,5.16,4,3200.0,NORMAL
2023-10-30,SIMULATED_HISTORY,Nakuru,DPK,1,1,48.5,6.5,0,6.72,4,3200.0,NORMAL
2023-10-31,SIMULATED_HISTORY,Nakuru,DPK,1,1,47.0,5.0,0,7.17,4,3200.0,NORMAL
2023-11-01,SIMULATED_HISTORY,Nakuru,DPK,1,1,48.6,6.6,0,6.48,4,3200.0,NORMAL
2023-11-02,SIMULATED_HISTORY,Nakuru,DPK,1,1,62.8,20.8,0,6.88,4,3200.0,NORMAL
2023-11-03,SIMULATED_HISTORY,Nakuru,DPK,1,1,46.7,4.7,0,6.49,4,3200.0,NORMAL
2023-11-04,SIMULATED_HISTORY,Nakuru,DPK,1,1,50.8,8.8,0,5.24,4,3200.0,NORMAL
2023-11-05,SIMULATED_HISTORY,Nakuru,DPK,1,1,53.4,11.4,0,4.81,4,3200.0,NORMAL
2023-11-06,SIMULATED_HISTORY,Nakuru,DPK,1,1,46.6,4.6,0,5.75,4,3200.0,NORMAL
2023-11-07,SIMULATED_HISTORY,Nakuru,DPK,1,1,53.8,11.8,0,6.05,4,3200.0,NORMAL
2023-11-08,SIMULATED_HISTORY,Nakuru,DPK,1,1,55.7,13.7,0,6.47,4,3200.0,NORMAL
2023-11-09,SIMULATED_HISTORY,Nakuru,DPK,1,1,48.1,6.1,0,5.89,4,3200.0,NORMAL
2023-11-10,SIMULATED_HISTORY,Nakuru,DPK,1,1,56.0,14.0,0,6.15,4,3200.0,NORMAL
2023-11-11,SIMULATED_HISTORY,Nakuru,DPK,1,1,59.6,17.6,0,5.66,4,3200.0,NORMAL
2023-11-12,SIMULATED_HISTORY,Nakuru,DPK,1,1,49.2,7.2,0,5.31,4,3200.0,NORMAL
2023-11-13,SIMULATED_HISTORY,Nakuru,DPK,1,1,52.6,10.6,0,6.65,4,3200.0,NORMAL
2023-11-14,SIMULATED_HISTORY,Nakuru,DPK,1,1,45.9,3.9,0,6.96,4,3200.0,NORMAL
2023-11-15,SIMULATED_HISTORY,Nakuru,DPK,1,1,64.7,22.7,0,6.42,4,3200.0,NORMAL
2023-11-16,SIMULATED_HISTORY,Nakuru,DPK,1,1,56.6,14.6,0,6.15,4,3200.0,NORMAL
2023-11-17,SIMULATED_HISTORY,Nakuru,DPK,1,1,48.8,6.8,0,6.32,4,3200.0,PLANNED_PIPELINE_MAINTENANCE
2023-11-18,SIMULATED_HISTORY,Nakuru,DPK,1,1,54.9,12.9,0,5.53,4,3200.0,NORMAL
2023-11-19,SIMULATED_HISTORY,Nakuru,DPK,1,1,45.8,3.8,0,4.93,4,3200.0,NORMAL
2023-11-20,SIMULATED_HISTORY,Nakuru,DPK,1,1,49.7,7.7,0,6.43,4,3200.0,NORMAL
2023-11-21,SIMULATED_HISTORY,Nakuru,DPK,1,1,42.5,0.5,0,6.45,4,3200.0,NORMAL
2023-11-22,SIMULATED_HISTORY,Nakuru,DPK,1,1,52.7,10.7,0,6.2,4,3200.0,NORMAL
2023-11-23,SIMULATED_HISTORY,Nakuru,DPK,1,1,46.8,4.8,0,6.51,4,3200.0,NORMAL
2023-11-24,SIMULATED_HISTORY,Nakuru,DPK,1,1,46.1,4.1,0,6.28,4,3200.0,NORMAL
2023-11-25,SIMULATED_HISTORY,Nakuru,DPK,1,1,37.2,0.0,0,5.57,4,3200.0,NORMAL
2023-11-26,SIMULATED_HISTORY,Nakuru,DPK,1,1,58.0,16.0,0,4.85,4,3200.0,NORMAL
2023-11-27,SIMULATED_HISTORY,Nakuru,DPK,1,1,42.6,0.6,0,6.24,4,3200.0,NORMAL
2023-11-28,SIMULATED_HISTORY,Nakuru,DPK,1,1,47.4,5.4,0,6.77,4,3200.0,NORMAL
2023-11-29,SIMULATED_HISTORY,Nakuru,DPK,1,1,36.1,0.0,0,5.84,4,3200.0,NORMAL
2023-11-30,SIMULATED_HISTORY,Nakuru,DPK,1,1,55.2,13.2,0,6.19,4,3200.0,NORMAL
2023-12-01,SIMULATED_HISTORY,Nakuru,DPK,1,1,55.8,13.8,0,6.37,4,3200.0,NORMAL
2023-12-02,SIMULATED_HISTORY,Nakuru,DPK,1,1,46.4,4.4,0,5.91,4,3200.0,NORMAL
2023-12-03,SIMULATED_HISTORY,Nakuru,DPK,1,1,46.8,4.8,0,5.75,4,3200.0,NORMAL
2023-12-04,SIMULATED_HISTORY,Nakuru,DPK,1,1,44.7,2.7,0,6.91,4,3200.0,NORMAL
2023-12-05,SIMULATED_HISTORY,Nakuru,DPK,1,1,56.7,14.7,0,6.82,4,3200.0,UNPLANNED_PUMP_FAILURE
2023-12-06,SIMULATED_HISTORY,Nakuru,DPK,1,1,58.2,16.2,0,6.37,4,3200.0,NORMAL
2023-12-07,SIMULATED_HISTORY,Nakuru,DPK,1,1,43.7,1.7,0,6.36,4,3200.0,NORMAL
2023-12-08,SIMULATED_HISTORY,Nakuru,DPK,1,1,49.2,7.2,0,6.79,4,3200.0,NORMAL
2023-12-09,SIMULATED_HISTORY,Nakuru,DPK,1,1,48.9,6.9,0,6.62,4,3200.0,NORMAL
2023-12-10,SIMULATED_HISTORY,Nakuru,DPK,1,1,61.1,19.1,0,5.83,4,3200.0,NORMAL
2023-12-11,SIMULATED_HISTORY,Nakuru,DPK,1,1,50.3,8.3,0,6.76,4,3200.0,NORMAL
2023-12-12,SIMULATED_HISTORY,Nakuru,DPK,1,1,59.9,17.9,0,6.75,4,3200.0,NORMAL
2023-12-13,SIMULATED_HISTORY,Nakuru,DPK,1,1,52.8,10.8,0,6.49,4,3200.0,NORMAL
2023-12-14,SIMULATED_HISTORY,Nakuru,DPK,1,1,50.1,8.1,0,7.17,4,3200.0,NORMAL
